fips,year,per_capita_income,gdp_thousands,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,elec_rate_cents_kwh,residential_sales_mwh,residential_customers,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments,unemployment_rate,labor_force,is_treated,dc_opening_year,dc_active,years_since_dc,contaminated_control
31001,2010,36869.0,1586875.0,44443.0,,21.5,55.259074624427896,5.5,37.5,8.472395591959968,,,14653.0,468593135.0,31979.0,,1029.0,4.8,16472.0,0,,0,0.0,0
31001,2011,41094.0,1709251.0,47469.0,,22.4,55.35671804485917,5.3,37.7,8.67991347871411,,,14627.0,477199127.0,32624.0,,1026.0,4.3,16493.0,0,,0,0.0,0
31001,2012,43050.0,1735273.0,49017.0,12.4,21.2,55.56620756505715,5.4,37.8,9.2562863801014,,,15226.0,512728128.0,33675.0,,1171.0,3.7,16851.0,0,,0,0.0,0
31001,2013,44098.0,1867247.0,49440.0,12.8,20.4,55.686930339408526,6.2,38.0,9.277477772259733,,,15285.0,517178037.0,33836.0,,1199.0,3.6,16906.0,0,,0,0.0,0
31001,2014,45637.0,1845389.0,51342.0,11.8,22.3,55.73841505199956,6.7,38.1,9.42388317219358,,,15309.0,535510238.0,34981.0,,1197.0,3.4,16728.0,0,,0,0.0,0
31001,2015,46254.0,1842223.0,50635.0,11.8,23.0,55.82008045817844,5.5,37.8,9.6690548315745,,,15370.0,551190872.0,35862.0,,1192.0,3.1,16677.0,0,,0,0.0,0
31001,2016,45417.0,1895118.0,51201.0,11.2,22.6,55.98696194037005,5.4,37.7,10.022750753514542,,,15513.0,568609053.0,36653.0,,1203.0,3.1,16749.0,0,,0,0.0,0
31001,2017,45333.0,1836139.0,51721.0,12.4,23.5,56.03667131804415,4.2,37.9,10.324227881486156,,,15449.0,587312019.0,38016.0,,1179.0,3.1,16775.0,0,,0,0.0,0
31001,2018,47570.0,1841535.0,51536.0,13.0,24.9,56.07040268146586,3.3,37.4,9.789652693019251,,,15339.0,604772747.0,39427.0,,1146.0,3.0,16774.0,0,,0,0.0,0
31001,2019,50114.0,1859228.0,53023.0,12.5,24.3,56.077504021133585,2.5,37.7,9.727979484494057,,,15394.0,625822700.0,40653.0,,1115.0,3.2,16999.0,0,,0,0.0,0
31001,2020,53085.0,1798401.0,56007.0,12.2,25.6,55.995838614954714,2.4,38.0,9.819777707336035,,,14968.0,639368818.0,42715.0,,1089.0,4.0,17038.0,0,,0,0.0,0
31001,2021,59441.0,1992589.0,57783.0,13.1,25.8,55.53957754130317,2.4,37.5,9.699863765795728,,,15028.0,672349118.0,44740.0,,1111.0,2.5,16879.0,0,,0,0.0,0
31001,2022,63095.0,2018543.0,61502.0,12.0,27.1,55.28925531801574,2.7,38.0,9.633308435389765,,,15440.0,733279474.0,47491.0,2.0,1126.0,2.1,17196.0,0,,0,0.0,0
31003,2010,40479.0,357641.0,37058.0,,16.5,7.865536885308059,3.0,45.2,9.017260034491674,,,1999.0,53687283.0,26856.0,,259.0,3.7,3522.0,0,,0,0.0,0
31003,2011,53871.0,367601.0,40474.0,,15.5,7.813037751543765,3.0,46.1,9.576428864406228,,,2008.0,56356162.0,28061.0,,264.0,3.6,3599.0,0,,0,0.0,0
31003,2012,51419.0,335342.0,40397.0,12.7,15.8,7.764038560030426,2.8,46.5,10.520130069049424,,,2031.0,59373958.0,29233.0,,281.0,3.2,3573.0,0,,0,0.0,0
31003,2013,57050.0,344476.0,43518.0,11.0,16.7,7.69987295209629,2.1,46.5,10.32914341416354,,,2079.0,62153196.0,29899.0,,293.0,3.1,3607.0,0,,0,0.0,0
31003,2014,55302.0,361275.0,45417.0,12.6,18.3,7.619374280324374,1.9,46.7,11.996752221795562,,,2105.0,66089318.0,31400.0,,303.0,2.7,3594.0,0,,0,0.0,0
31003,2015,54635.0,369432.0,45609.0,12.7,17.7,7.566875146560081,1.6,46.5,10.671884295573877,,,2130.0,69188054.0,32490.0,,304.0,2.6,3610.0,0,,0,0.0,0
31003,2016,54469.0,474055.0,46381.0,11.8,18.6,7.491043064456103,1.8,46.1,10.756218052435116,,,2140.0,70828150.0,33099.0,,302.0,2.6,3613.0,0,,0,0.0,0
31003,2017,48018.0,419674.0,46949.0,11.5,18.6,7.473543353201339,1.9,45.9,10.713547183272476,,,2164.0,76025718.0,35131.0,,293.0,2.5,3595.0,0,,0,0.0,0
31003,2018,50582.0,426705.0,48716.0,12.6,19.1,7.433877341023873,2.0,45.3,10.394280160746307,,,2201.0,80813445.0,36721.0,,287.0,2.5,3612.0,0,,0,0.0,0
31003,2019,58218.0,509507.0,49912.0,11.1,18.4,7.39771127109736,2.2,44.9,10.440357315085484,,,2193.0,82209028.0,37486.0,,287.0,2.6,3635.0,0,,0,0.0,0
31003,2020,70681.0,584451.0,52569.0,10.8,18.0,7.367378438255768,1.9,44.8,10.311236748721646,,,2454.0,106268965.0,43307.0,,277.0,2.2,3932.0,0,,0,0.0,0
31003,2021,77729.0,578943.0,55802.0,10.8,18.4,7.361545201170847,2.8,43.4,10.357006360071416,,,2226.0,91073987.0,40908.0,,291.0,1.7,3668.0,0,,0,0.0,0
31003,2022,70558.0,557707.0,61924.0,11.1,20.5,7.352212021834973,2.1,42.5,10.20759821548813,,,2202.0,97080181.0,44097.0,,293.0,1.8,3662.0,0,,0,0.0,0
31005,2010,28244.0,8701.0,43250.0,,17.9,0.5956775622525001,0.0,39.4,12.180058714425083,,,86.0,1754767.0,20464.0,,21.0,8.0,225.0,0,,0,0.0,0
31005,2011,37909.0,11946.0,43194.0,,21.9,0.6264402532608452,0.0,37.7,12.00448570486614,,,90.0,1718516.0,19148.0,,20.0,6.1,231.0,0,,0,0.0,0
31005,2012,25811.0,5420.0,45769.0,5.1,27.3,0.6851690270040495,2.4,37.4,12.783054627649832,,,87.0,1753448.0,20155.0,,21.0,6.5,230.0,0,,0,0.0,0
31005,2013,32441.0,8076.0,40568.0,6.9,31.7,0.7089401973286797,4.0,37.5,12.563963640784811,,,81.0,1773311.0,21938.0,,21.0,7.3,219.0,0,,0,0.0,0
31005,2014,56234.0,18600.0,41103.0,7.1,31.6,0.665592769089648,2.4,38.4,12.542744908092384,,,84.0,1929976.0,22930.0,,20.0,5.4,224.0,0,,0,0.0,0
31005,2015,54529.0,25555.0,39375.0,8.0,32.7,0.6264402532608452,4.0,39.9,12.714797721285354,,,88.0,2266014.0,25653.0,,18.0,4.4,225.0,0,,0,0.0,0
31005,2016,45709.0,21633.0,40375.0,8.0,26.8,0.6110589077566727,3.7,41.0,13.10246789820022,,,84.0,2391184.0,28438.0,,17.0,5.7,228.0,0,,0,0.0,0
31005,2017,47220.0,19993.0,41250.0,10.9,29.9,0.5886860415687853,0.6,43.3,13.834098005748574,,,84.0,2410065.0,28691.0,,17.0,5.8,223.0,0,,0,0.0,0
31005,2018,44185.0,16485.0,43854.0,10.3,27.9,0.5844911291585565,1.0,47.1,13.86257165319045,,,84.0,2397462.0,28598.0,,16.0,4.9,223.0,0,,0,0.0,0
31005,2019,49704.0,18711.0,42813.0,13.3,26.2,0.597075866389243,0.5,45.5,14.066007602929568,,,89.0,2396557.0,26953.0,,19.0,5.6,231.0,0,,0,0.0,0
31005,2020,54602.0,19589.0,48500.0,12.5,24.1,0.6138555160301585,0.4,48.0,,,,86.0,2522449.0,29474.0,,20.0,5.1,234.0,0,,0,0.0,0
31005,2021,58303.0,16530.0,59375.0,11.2,28.1,0.6599995525426762,0.4,42.7,,,,95.0,2584412.0,27228.0,,21.0,3.0,235.0,0,,0,0.0,0
31005,2022,54241.0,12617.0,66667.0,7.0,31.4,0.6781775063203347,0.4,44.1,,,,92.0,2522401.0,27442.0,,18.0,2.2,232.0,0,,0,0.0,0
31007,2010,44782.0,27363.0,34063.0,,25.1,0.9650969989504572,1.8,46.4,11.773682376662617,,,151.0,5013771.0,33277.0,,17.0,4.4,413.0,0,,0,0.0,0
31007,2011,74456.0,40614.0,27167.0,,23.5,0.942309986475238,1.8,48.3,11.71985353843672,,,158.0,5329717.0,33822.0,,16.0,4.6,433.0,0,,0,0.0,0
31007,2012,57795.0,30762.0,32292.0,18.0,20.8,1.0428409238659104,3.6,45.2,12.340827022235857,,,163.0,5319133.0,32583.0,,19.0,4.4,436.0,0,,0,0.0,0
31007,2013,73161.0,44028.0,36875.0,15.4,15.8,1.093776598810518,6.3,49.2,12.277713805368162,,,168.0,5882322.0,35031.0,,19.0,4.4,435.0,0,,0,0.0,0
31007,2014,84989.0,54229.0,46875.0,15.0,13.6,1.0562450488513335,6.7,49.3,12.671167603293377,,,154.0,5535043.0,36020.0,,17.0,3.7,437.0,0,,0,0.0,0
31007,2015,80948.0,66635.0,48897.0,11.7,17.4,1.0991382488046872,5.4,50.4,13.228778492051983,,,154.0,5714203.0,37065.0,,19.0,3.4,442.0,0,,0,0.0,0
31007,2016,81602.0,80680.0,50833.0,12.0,17.0,1.062947111344045,7.3,47.9,13.22516489959226,,,129.0,4459413.0,34636.0,,16.0,3.6,420.0,0,,0,0.0,0
31007,2017,54647.0,37411.0,55000.0,8.9,17.4,0.9758202989387954,3.2,48.1,13.756259488040511,,,112.0,4050461.0,36219.0,,12.0,3.6,393.0,0,,0,0.0,0
31007,2018,55035.0,36901.0,59625.0,9.7,20.7,0.9329270989854418,1.2,48.5,13.771124726256566,,,110.0,4059703.0,36767.0,,10.0,3.6,384.0,0,,0,0.0,0
31007,2019,60666.0,39404.0,51750.0,5.8,23.3,0.9677778239475416,0.5,48.9,13.809992370793289,,,107.0,4017989.0,37669.0,,11.0,3.9,385.0,0,,0,0.0,0
31007,2020,65341.0,39319.0,53864.0,3.4,26.7,0.8645660615597844,1.5,50.4,14.696327294752493,,,116.0,4487962.0,38857.0,,13.0,3.1,393.0,0,,0,0.0,0
31007,2021,74295.0,37366.0,57917.0,3.0,27.3,0.8109495616180924,1.6,54.5,14.661879114302812,,,117.0,4460318.0,37987.0,,13.0,2.1,386.0,0,,0,0.0,0
31007,2022,72247.0,34918.0,62375.0,7.4,30.4,0.898076374023342,3.3,54.1,14.25413254283274,,,112.0,4782876.0,42832.0,,12.0,2.8,387.0,0,,0,0.0,0
31009,2010,33375.0,14978.0,39000.0,,19.8,0.7584168084301053,1.9,48.4,9.589351685138505,,,153.0,3923211.0,25726.0,,23.0,5.1,257.0,0,,0,0.0,0
31009,2011,53556.0,18565.0,39688.0,,14.3,0.8231425471829529,1.0,45.2,10.098737326944969,,,144.0,4163948.0,29017.0,,24.0,5.4,280.0,0,,0,0.0,0
31009,2012,37210.0,14040.0,41364.0,19.3,18.9,0.8217354659057171,1.0,41.3,10.765194455356642,,,153.0,3920211.0,25664.0,,27.0,5.3,283.0,0,,0,0.0,0
31009,2013,46098.0,24123.0,42917.0,17.7,16.0,0.8245496284601888,2.7,41.0,10.845941870742994,,,145.0,3896133.0,26901.0,,26.0,5.1,272.0,0,,0,0.0,0
31009,2014,70091.0,37159.0,48214.0,16.3,15.7,0.8358062786780752,0.3,39.4,10.932505251621151,,,144.0,5017185.0,34821.0,,26.0,4.4,275.0,0,,0,0.0,0
31009,2015,68098.0,48046.0,48875.0,19.2,18.3,0.7753017837569351,0.7,40.4,11.4856843093404,,,129.0,4089289.0,31618.0,,23.0,4.5,269.0,0,,0,0.0,0
31009,2016,59127.0,48684.0,50350.0,16.2,25.1,0.8161071407967738,1.0,43.6,11.819199977877023,,,125.0,4084794.0,32788.0,,23.0,4.5,267.0,0,,0,0.0,0
31009,2017,55882.0,31517.0,52000.0,9.8,24.2,0.7063548011723801,1.1,46.8,12.06880231504645,,,127.0,4479418.0,35179.0,,24.0,4.5,264.0,0,,0,0.0,0
31009,2018,58675.0,31017.0,50870.0,12.5,22.7,0.6753990130731922,0.0,46.6,12.289905000521976,,,129.0,4544363.0,35137.0,,25.0,4.5,264.0,0,,0,0.0,0
31009,2019,60089.0,28951.0,51094.0,13.0,23.0,0.6711777692414846,0.0,53.2,12.329886742517612,,,125.0,4565792.0,36453.0,,25.0,5.0,259.0,0,,0,0.0,0
31009,2020,71409.0,28803.0,55268.0,4.1,23.1,0.6571069564691265,0.0,57.5,,,,127.0,4792580.0,37886.0,,23.0,3.5,255.0,0,,0,0.0,0
31009,2021,64043.0,22389.0,49464.0,8.7,22.8,0.4868501219235926,1.4,57.8,,,,125.0,4880458.0,39122.0,,24.0,2.8,248.0,0,,0,0.0,0
31009,2022,57931.0,19894.0,52083.0,11.5,20.8,0.5403192104585537,1.9,57.7,,,,121.0,5100892.0,42098.0,,25.0,3.6,253.0,0,,0,0.0,0
31011,2010,43086.0,377169.0,40703.0,,15.8,8.08834989214077,2.7,45.0,7.848498499825292,,,2222.0,63283106.0,28487.0,,247.0,3.6,2955.0,0,,0,0.0,0
31011,2011,59912.0,431499.0,41691.0,,12.8,8.028630398969911,3.2,45.3,8.504911504209494,,,2276.0,67435365.0,29627.0,,253.0,3.7,3041.0,0,,0,0.0,0
31011,2012,50204.0,378824.0,44491.0,8.8,14.2,7.971824051807388,3.6,45.7,9.429545115085809,,,2317.0,70827355.0,30566.0,,264.0,3.0,3036.0,0,,0,0.0,0
31011,2013,57929.0,422393.0,45246.0,9.7,13.8,7.925213715674037,1.9,45.9,9.677990998274748,,,2343.0,74394361.0,31749.0,,261.0,3.2,3049.0,0,,0,0.0,0
31011,2014,57908.0,407018.0,47450.0,10.7,15.4,7.871320514519848,2.8,46.1,9.799052959344126,,,2354.0,76893710.0,32665.0,,267.0,2.6,3025.0,0,,0,0.0,0
31011,2015,55270.0,401753.0,50306.0,10.1,16.6,7.826166751390663,1.2,45.6,10.183673301978905,,,2373.0,79148687.0,33350.0,,265.0,2.4,3024.0,0,,0,0.0,0
31011,2016,52679.0,409162.0,51890.0,7.5,17.7,7.797035291307318,1.5,45.4,10.233845234082343,,,2371.0,81792494.0,34495.0,,267.0,2.6,3021.0,0,,0,0.0,0
31011,2017,44723.0,343972.0,53854.0,7.3,19.8,7.802861583323987,1.7,45.0,10.21184716691793,,,2314.0,83078406.0,35908.0,,271.0,2.5,2956.0,0,,0,0.0,0
31011,2018,49472.0,378714.0,54063.0,6.1,20.6,7.7387723711406275,1.7,44.6,9.997058598559793,,,2373.0,88940380.0,37488.0,,271.0,2.3,2949.0,0,,0,0.0,0
31011,2019,58125.0,421227.0,54979.0,5.8,21.1,7.689248888998941,1.7,44.8,9.995155042138544,,,2382.0,93782207.0,39366.0,,267.0,2.8,2998.0,0,,0,0.0,0
31011,2020,63833.0,435161.0,60094.0,6.2,19.0,7.614963665786411,1.4,44.6,9.98938284305846,,,2329.0,96370641.0,41382.0,,262.0,2.5,2953.0,0,,0,0.0,0
31011,2021,77197.0,467216.0,63668.0,6.3,19.5,7.884429671557354,0.9,42.9,10.03897367513435,,,2337.0,100602177.0,43054.0,,274.0,1.7,2938.0,0,,0,0.0,0
31011,2022,66367.0,403346.0,66800.0,7.3,18.0,7.861124503490677,1.0,43.6,9.900904878223916,,,2382.0,109107689.0,45807.0,,273.0,1.7,3006.0,0,,0,0.0,0
31013,2010,34877.0,530259.0,44404.0,,19.5,10.57502389888447,4.7,40.9,10.81283493321539,,,3803.0,115032582.0,30251.0,,373.0,5.1,5844.0,0,,0,0.0,0
31013,2011,41861.0,608988.0,44118.0,,21.1,10.585252993405025,4.8,40.9,10.891711554603562,,,3830.0,122448973.0,31973.0,,373.0,4.2,5983.0,0,,0,0.0,0
31013,2012,41997.0,641684.0,44025.0,19.9,17.5,10.549916121424932,4.5,40.5,11.567963721819115,,,3997.0,127744934.0,31961.0,,441.0,3.9,5964.0,0,,0,0.0,0
31013,2013,42668.0,604135.0,46373.0,23.9,17.6,10.519228837863272,4.0,40.6,12.03140119853776,,,4020.0,132668531.0,32999.0,,457.0,3.8,5967.0,0,,0,0.0,0
31013,2014,44644.0,622775.0,49367.0,20.3,15.5,10.515509167128526,4.6,40.8,12.33075148295594,,,4009.0,135560658.0,33818.0,,447.0,3.1,5747.0,0,,0,0.0,0
31013,2015,44075.0,615949.0,51691.0,17.0,15.9,10.5173690024959,3.9,40.8,11.02430790452413,,,3912.0,134987965.0,34506.0,,435.0,3.0,5683.0,0,,0,0.0,0
31013,2016,42884.0,606271.0,54444.0,14.0,15.7,10.488541554301612,4.2,40.5,11.129554212992954,,,3860.0,132919795.0,34432.0,,431.0,3.6,5675.0,0,,0,0.0,0
31013,2017,45335.0,624123.0,56328.0,10.9,17.4,10.41507805729037,5.1,40.5,11.098025873264064,,,3816.0,137959900.0,36155.0,,435.0,3.3,5478.0,0,,0,0.0,0
31013,2018,47463.0,619757.0,56412.0,11.9,18.2,10.311857194401153,5.2,40.7,10.802680381952882,,,3806.0,139693162.0,36707.0,,431.0,2.9,5470.0,0,,0,0.0,0
31013,2019,49035.0,603352.0,54004.0,14.1,17.1,10.20119699004244,5.0,39.4,10.858753854445128,,,3754.0,141402416.0,37665.0,,414.0,3.2,5482.0,0,,0,0.0,0
31013,2020,52654.0,562097.0,61904.0,12.8,17.7,10.08495727958161,4.8,39.6,10.362184555282871,,,3563.0,140474699.0,39423.0,,394.0,4.8,5409.0,0,,0,0.0,0
31013,2021,57044.0,566065.0,63366.0,12.4,18.7,10.062639255173131,3.7,40.1,10.39616467361228,,,3631.0,147311261.0,40569.0,,407.0,2.6,5451.0,0,,0,0.0,0
31013,2022,57033.0,529808.0,67893.0,12.0,18.1,10.022652794774606,4.0,40.9,10.272466555458914,,,3569.0,155191368.0,43488.0,,403.0,2.2,5319.0,0,,0,0.0,0
31015,2010,38192.0,89622.0,34906.0,,13.2,3.902321575745229,1.4,47.0,9.877199449267763,,,555.0,12160934.0,21908.0,,92.0,4.0,1105.0,0,,0,0.0,0
31015,2011,48194.0,95760.0,37375.0,,13.7,3.8800966783038704,1.8,49.0,10.969912929858168,,,579.0,13088727.0,22612.0,,96.0,3.8,1149.0,0,,0,0.0,0
31015,2012,41446.0,78200.0,38281.0,9.9,15.4,3.750451443229278,1.4,50.8,12.176294723962872,,,589.0,13536831.0,22986.0,,101.0,3.8,1145.0,0,,0,0.0,0
31015,2013,40392.0,69819.0,41279.0,10.5,16.1,3.8763925287303103,1.9,51.9,12.371465791117483,,,580.0,13823292.0,23833.0,,104.0,3.4,1125.0,0,,0,0.0,0
31015,2014,46639.0,84222.0,40083.0,12.1,18.6,3.8282385842740334,1.2,51.2,12.19362231848187,,,580.0,14677813.0,25314.0,,107.0,3.3,1100.0,0,,0,0.0,0
31015,2015,48797.0,99364.0,40224.0,11.0,18.1,3.776380490244197,1.1,50.8,10.75253103251266,,,585.0,15959758.0,27289.0,,112.0,2.7,1093.0,0,,0,0.0,0
31015,2016,47650.0,106807.0,42463.0,12.5,19.6,3.71526202228046,1.0,51.4,10.838353773965393,,,600.0,16897193.0,28170.0,,110.0,3.0,1105.0,0,,0,0.0,0
31015,2017,49531.0,116093.0,48750.0,9.8,20.2,3.7949012381119953,1.6,52.1,10.775363140248633,,,587.0,16982480.0,28947.0,,108.0,3.4,1089.0,0,,0,0.0,0
31015,2018,52300.0,122605.0,50729.0,10.6,18.2,3.781936714604536,1.5,52.3,10.394900061185965,,,600.0,17670411.0,29475.0,,105.0,3.0,1090.0,0,,0,0.0,0
31015,2019,58322.0,119106.0,47778.0,9.1,16.7,3.587468861992648,1.4,54.3,10.505653309800786,,,596.0,21367527.0,35847.0,,105.0,3.4,1092.0,0,,0,0.0,0
31015,2020,61428.0,103933.0,53846.0,10.0,18.3,3.4856047487197537,1.7,56.2,10.362184555282871,,,561.0,18039130.0,32146.0,,104.0,2.8,1057.0,0,,0,0.0,0
31015,2021,77933.0,117832.0,54464.0,10.6,16.8,3.3559595136451614,1.5,55.5,10.39616467361228,,,539.0,17994231.0,33379.0,,104.0,2.0,1028.0,0,,0,0.0,0
31015,2022,78522.0,115767.0,57120.0,11.6,16.9,3.272616148240066,1.8,55.6,10.272466555458914,,,540.0,18273838.0,33851.0,,100.0,2.1,1030.0,0,,0,0.0,0
31017,2010,35470.0,126421.0,28038.0,,16.8,2.613488614294276,2.9,48.1,10.500134242251384,,,1227.0,32117629.0,26169.0,,156.0,4.8,1460.0,0,,0,0.0,0
31017,2011,44625.0,146558.0,29856.0,,17.8,2.581556892503087,2.6,46.9,10.648401478896192,,,1215.0,33125375.0,27258.0,,158.0,4.6,1465.0,0,,0,0.0,0
31017,2012,44187.0,137370.0,33333.0,12.8,19.6,2.6061197554193862,1.9,46.7,11.529793380845492,,,1229.0,34181315.0,27812.0,,169.0,3.9,1449.0,0,,0,0.0,0
31017,2013,51059.0,162219.0,33647.0,15.6,21.8,2.5930195618640264,0.9,46.7,11.653305528436036,,,1235.0,35804230.0,28993.0,,169.0,3.8,1432.0,0,,0,0.0,0
31017,2014,62433.0,204962.0,34645.0,15.7,19.6,2.5299748803788575,0.8,47.1,12.194239309009925,,,1238.0,37495925.0,30285.0,,169.0,3.4,1421.0,0,,0,0.0,0
31017,2015,64281.0,247123.0,36078.0,16.5,16.3,2.5201497352123376,0.7,47.6,10.848271963198483,,,1211.0,38939243.0,32168.0,,167.0,3.7,1400.0,0,,0,0.0,0
31017,2016,62900.0,297786.0,37328.0,17.3,18.7,2.4742990577685786,0.4,47.7,10.957441323504904,,,1200.0,39706257.0,33084.0,,166.0,3.7,1388.0,0,,0,0.0,0
31017,2017,50627.0,206874.0,42773.0,16.0,18.2,2.503774493268138,0.6,48.9,10.930360704543176,,,1231.0,40999289.0,33301.0,,171.0,3.3,1415.0,0,,0,0.0,0
31017,2018,51049.0,204595.0,41550.0,15.2,19.8,2.446461146463439,0.6,51.1,10.628768663954236,,,1238.0,42894510.0,34639.0,,175.0,3.4,1406.0,0,,0,0.0,0
31017,2019,58115.0,218083.0,43098.0,13.0,20.7,2.4685677230881087,0.5,49.4,10.663729611259964,,,1238.0,44827263.0,36219.0,,174.0,3.7,1416.0,0,,0,0.0,0
31017,2020,65790.0,214923.0,41979.0,9.7,24.2,2.3637661746452303,0.8,48.6,10.362184555282871,,,1225.0,46230684.0,37742.0,,173.0,2.7,1421.0,0,,0,0.0,0
31017,2021,68310.0,193860.0,43942.0,7.2,22.5,2.2532332915218825,0.6,48.4,10.39616467361228,,,1373.0,53475219.0,38952.0,,180.0,2.4,1426.0,0,,0,0.0,0
31017,2022,61177.0,163788.0,44267.0,8.9,21.3,2.203288803592073,0.5,46.9,10.272466555458914,,,1379.0,56771027.0,41176.0,,179.0,2.4,1424.0,0,,0,0.0,0
31019,2010,38150.0,2332473.0,47120.0,,32.0,46.92838404494846,4.3,32.0,9.682441002349275,,,25010.0,835692926.0,33415.0,,1570.0,3.7,26344.0,0,,0,0.0,0
31019,2011,42458.0,2518899.0,49851.0,,31.5,47.3466774080271,4.3,32.3,10.677620895424475,,,25400.0,855142892.0,33667.0,,1591.0,3.5,26875.0,0,,0,0.0,0
31019,2012,48088.0,2657933.0,50307.0,13.5,31.6,47.85069508995889,3.9,32.3,11.771164992229329,,,26043.0,907467971.0,34845.0,,1771.0,3.2,27253.0,0,,0,0.0,0
31019,2013,43958.0,2683738.0,50963.0,13.6,31.6,48.42391192084443,4.0,32.3,11.930862240806285,,,26369.0,917263557.0,34786.0,,1824.0,3.2,27351.0,0,,0,0.0,0
31019,2014,46650.0,2667626.0,52562.0,12.3,32.8,48.94342194955692,4.1,32.5,11.79673236774142,,,26816.0,955324113.0,35625.0,,1891.0,2.7,27498.0,0,,0,0.0,0
31019,2015,49594.0,2674439.0,53624.0,13.1,32.7,49.53213112722315,3.5,32.5,10.658475160249989,,,26839.0,1006946671.0,37517.0,,1898.0,2.4,27245.0,0,,0,0.0,0
31019,2016,49204.0,2728893.0,54098.0,13.6,33.5,49.99070459193158,3.3,32.6,10.696161918810876,,,27079.0,1021700164.0,37731.0,,1916.0,2.5,27371.0,0,,0,0.0,0
31019,2017,50512.0,2763470.0,55053.0,14.4,33.6,50.43688417921547,3.1,32.9,10.791443883472486,,,27014.0,1055236717.0,39063.0,,1933.0,2.5,27526.0,0,,0,0.0,0
31019,2018,54680.0,2991320.0,56952.0,14.1,34.7,50.63931751048315,3.0,33.3,10.427644349821442,,,27375.0,1091589154.0,39875.0,,1938.0,2.4,28068.0,0,,0,0.0,0
31019,2019,55453.0,3134582.0,59431.0,13.5,34.6,50.82419284873272,2.7,33.5,10.428601700459348,,,27159.0,1119127269.0,41207.0,,1910.0,2.7,28203.0,0,,0,0.0,0
31019,2020,61416.0,3072260.0,63513.0,11.9,33.8,51.22182974943711,2.8,33.8,10.347394132643473,,,26088.0,1150807780.0,44112.0,,1877.0,4.0,27871.0,0,,0,0.0,0
31019,2021,77875.0,3541303.0,65810.0,12.1,34.5,51.47590423664043,2.7,34.0,10.37853930750931,,,26659.0,1223247870.0,45886.0,,1935.0,2.1,27972.0,0,,0,0.0,0
31019,2022,68468.0,3588963.0,70093.0,11.8,35.2,51.747536716861866,2.9,34.2,10.25949558469734,,,27017.0,1310063594.0,48490.0,,1953.0,1.8,28257.0,0,,0,0.0,0
31021,2010,37054.0,275223.0,43817.0,,18.3,14.166392045338965,5.8,45.9,9.230435466406432,,,1821.0,50032275.0,27483.0,,229.0,6.0,3637.0,0,,0,0.0,0
31021,2011,43815.0,275252.0,45813.0,,18.6,14.038235425744428,4.2,46.7,9.393651851388825,,,1787.0,51422752.0,28783.0,,236.0,5.7,3639.0,0,,0,0.0,0
31021,2012,41563.0,255230.0,47786.0,8.3,17.3,13.891770717636383,3.9,47.2,10.134730148375828,,,1890.0,55820752.0,29528.0,,272.0,4.6,3670.0,0,,0,0.0,0
31021,2013,44832.0,260130.0,46817.0,9.7,18.3,13.726997921014837,3.2,47.3,10.690554580180098,,,1925.0,58194470.0,30232.0,,269.0,4.4,3645.0,0,,0,0.0,0
31021,2014,43281.0,249011.0,46988.0,9.3,16.5,13.60901246170558,2.4,47.9,10.964270995135244,,,1878.0,60688666.0,32316.0,,271.0,3.9,3584.0,0,,0,0.0,0
31021,2015,45812.0,278069.0,47429.0,9.5,17.0,13.521540483252169,3.3,47.4,11.012830318971906,,,1906.0,63742752.0,33451.0,,283.0,3.6,3624.0,0,,0,0.0,0
31021,2016,42762.0,277242.0,47137.0,10.0,17.8,13.413726184228192,2.8,47.4,11.355333339989528,,,1881.0,63446475.0,33729.0,,282.0,3.7,3566.0,0,,0,0.0,0
31021,2017,42657.0,279952.0,50174.0,12.3,19.1,13.316083045489496,3.5,46.6,11.362828543379916,,,1827.0,63741263.0,34893.0,,274.0,3.7,3537.0,0,,0,0.0,0
31021,2018,43462.0,304454.0,51482.0,11.7,18.1,13.279466868462489,2.9,46.2,11.0776805276493,,,1800.0,65333199.0,36306.0,,266.0,3.5,3507.0,0,,0,0.0,0
31021,2019,47300.0,313059.0,54203.0,12.3,21.3,13.242850691435477,3.9,45.7,11.161737932411745,,,1786.0,65329569.0,36582.0,,260.0,3.4,3543.0,0,,0,0.0,0
31021,2020,50952.0,287585.0,51961.0,12.7,22.3,13.228611067036082,4.4,45.6,11.217283958041511,,,1799.0,68742817.0,38219.0,,248.0,3.9,3596.0,0,,0,0.0,0
31021,2021,58780.0,340764.0,55769.0,13.5,23.1,13.639525942561423,4.2,45.3,11.21386564809458,,,1830.0,72526859.0,39641.0,,259.0,2.6,3590.0,0,,0,0.0,0
31021,2022,55047.0,290143.0,54950.0,14.2,23.4,13.663936727246098,2.7,44.9,11.438606038863313,,,1780.0,75108039.0,42194.0,,260.0,2.2,3569.0,0,,0,0.0,0
31023,2010,36855.0,311839.0,44595.0,,15.7,14.330826322079425,2.7,44.0,9.544018899609714,,,2506.0,78434186.0,31296.0,,224.0,4.0,4643.0,0,,0,0.0,0
31023,2011,45200.0,356769.0,48804.0,,15.5,14.293212604698637,2.6,44.1,10.04302804135049,,,2559.0,81440165.0,31825.0,,235.0,3.8,4747.0,0,,0,0.0,0
