fips,year,per_capita_income,gdp_thousands,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,elec_rate_cents_kwh,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments,unemployment_rate,labor_force,is_treated,dc_opening_year,dc_active,years_since_dc,contaminated_control,state,log_pop_density,log_labor_force,log_total_employment,log_total_wages,log_gdp_thousands
31149,2014,70690.0,94207.0,48854.0,8.0,20.1,1.4241891989729176,2.2,50.6,12.272915407209087,449.0,13775729.0,30670.0,,67.0,2.6,884.0,0,,0,0.0,0,31,0.3536026686113587,6.784457062637643,6.1070228877422545,16.438418833563006,11.453249767782374
31149,2015,66630.0,108019.0,48456.0,12.1,18.0,1.3894770666859733,1.7,52.0,10.808485069268556,443.0,14660769.0,33107.0,,66.0,2.7,862.0,0,,0,0.0,0,31,0.32892746534019623,6.759255270663693,6.093569770045136,16.500685708708694,11.590062416559132
31149,2016,62115.0,111978.0,48750.0,10.4,17.5,1.3954277179351635,1.6,52.4,10.903752239154825,471.0,15654599.0,33255.0,,65.0,2.6,896.0,0,,0,0.0,0,31,0.3332009761175781,6.79794041297493,6.154858094016418,16.56627529759503,11.626057702411185
31149,2017,51030.0,82470.0,52361.0,9.7,18.9,1.369641562522005,1.4,51.9,10.859445764765974,478.0,16600546.0,34747.0,,61.0,2.6,913.0,0,,0,0.0,0,31,0.31454907241248137,6.816735880594968,6.169610732491456,16.624946144352123,11.3201898698274
31149,2018,60825.0,83645.0,52604.0,7.4,20.9,1.3388965310678542,0.4,50.9,10.525226401969968,486.0,16894959.0,34734.0,,61.0,2.4,898.0,0,,0,0.0,0,31,0.2918457904356643,6.8001700683022,6.186208623900494,16.642525851374106,11.334336931765382
31149,2019,64785.0,86113.0,56250.0,5.3,23.2,1.4023701443925525,0.3,46.2,10.559956277717266,459.0,16504090.0,35924.0,,61.0,3.1,882.0,0,,0,0.0,0,31,0.33816376545970717,6.782192056006791,6.129050210060545,16.61911878694182,11.363415666242556
31149,2020,75596.0,94377.0,51458.0,6.3,29.7,1.4182385477237271,1.2,41.0,10.362184555282871,458.0,17873786.0,39040.0,,58.0,2.1,889.0,0,,0,0.0,0,31,0.34941564225714217,6.790097235513905,6.126869184114185,16.698845728154026,11.455052678379758
31149,2021,80414.0,83878.0,55129.0,9.9,29.6,1.3101350500301003,1.3,41.5,10.39616467361228,462.0,18786319.0,40700.0,,59.0,1.5,880.0,0,,0,0.0,0,31,0.27013022352551447,6.779921907472252,6.135564891081739,16.74863945012276,11.337118641145517
31149,2022,79266.0,74750.0,57566.0,9.1,28.6,1.3012090731563146,1.2,43.5,10.272466555458914,471.0,19476523.0,41322.0,,60.0,1.6,898.0,0,,0,0.0,0,31,0.2632938885072235,6.8001700683022,6.154858094016418,16.78472034948754,11.221904491252932
31151,2012,37262.0,804007.0,46434.0,15.6,14.9,24.87192127665875,7.0,36.0,9.249646691206705,6793.0,245102999.0,36080.0,,384.0,4.2,7348.0,0,,0,0.0,0,31,3.213739507612281,8.902183446335016,8.823647949191303,19.317189084245598,13.597363254590864
31151,2013,38937.0,797254.0,44109.0,16.8,15.1,24.993859537575272,6.3,35.6,9.144093788720552,6877.0,251272030.0,36539.0,,388.0,4.2,7374.0,0,,0,0.0,0,31,3.2186301762020486,8.90571557879409,8.835937789319836,19.342046695085795,13.588928602106504
31151,2014,36789.0,765184.0,46814.0,13.0,14.3,24.939858307740813,5.3,36.0,9.169143436368742,6836.0,254499918.0,37228.0,,384.0,3.4,7237.0,0,,0,0.0,0,31,3.216467258910203,8.886962034866128,8.829958044235482,19.35481107175441,13.5478716067635
31151,2015,38872.0,795901.0,51738.0,11.2,14.2,25.014763239446676,3.4,36.6,9.459357489341162,7033.0,275187867.0,39128.0,,389.0,2.9,7308.0,0,,0,0.0,0,31,3.2194661801520903,8.896724917497897,8.858368636308018,19.432964575115516,13.587230085232402
31151,2016,38591.0,793066.0,49332.0,11.9,14.6,25.007795338822877,3.4,36.6,9.588194745003053,7135.0,285486457.0,40015.0,,401.0,3.1,7391.0,0,,0,0.0,0,31,3.2191875898173734,8.908018322784887,8.872767529910936,19.469705149858154,13.58366172540087
31151,2017,39192.0,822520.0,50932.0,11.6,13.4,24.953794108988415,2.8,36.0,10.023609046286962,7167.0,293828755.0,40998.0,,404.0,3.1,7463.0,0,,0,0.0,0,31,3.2170258791328155,8.917712757131387,8.877242435993919,19.498507689617348,13.620128077435455
31151,2018,40786.0,987867.0,51143.0,13.5,14.3,24.889341028218254,3.1,35.8,9.644623263245572,7163.0,304197977.0,42467.0,,396.0,3.1,7521.0,0,,0,0.0,0,31,3.2144396406661557,8.925454386826402,8.876684166614451,19.53318928753724,13.803303352283926
31151,2019,42500.0,1017431.0,51502.0,15.3,17.8,24.857985475411148,3.9,35.5,9.69748447808056,7009.0,304405735.0,43433.0,,392.0,3.3,7486.0,0,,0,0.0,0,31,3.2131790480207574,8.920789888464375,8.854950316500325,19.533872024115983,13.832791380731651
31151,2020,43993.0,999704.0,52956.0,12.4,19.2,24.772628692769583,2.4,37.5,9.034933740919906,6744.0,329472466.0,48856.0,,384.0,3.6,7379.0,0,,0,0.0,0,31,3.209739361922572,8.906393407058367,8.81640849968169,19.613003345441054,13.815214514147627
31151,2021,52452.0,1048326.0,58011.0,12.8,18.2,25.075732369904937,2.7,36.7,8.747062321261716,6674.0,322132020.0,48267.0,,405.0,2.4,7259.0,0,,0,0.0,0,31,3.2219005405961516,8.889997357284841,8.80597465931132,19.59047201948165,13.862705164193576
31151,2022,51818.0,973452.0,71104.0,11.3,21.9,24.8666953511909,2.1,38.6,8.508573361434184,6576.0,339420580.0,51617.0,1.0,406.0,2.4,7211.0,0,,0,0.0,0,31,3.213529372074086,8.88336291691676,8.791181936736017,19.642750545343294,13.788603795953202
31153,2012,42831.0,6977303.0,69269.0,6.6,35.8,669.5183976547768,5.2,33.0,10.115205338113888,61731.0,2412433133.0,39080.0,121.0,3352.0,3.8,87890.0,1,2019.0,0,0.0,0,31,6.506558644447135,11.38384131155869,11.03054151483554,21.603901673902104,15.758173010386013
31153,2013,43239.0,7023250.0,69965.0,6.6,36.2,683.4410607263304,5.5,33.2,10.683968495675966,63564.0,2526286601.0,39744.0,133.0,3512.0,3.5,88979.0,1,2019.0,0,0.0,0,31,6.527140420882324,11.396155665816323,11.059802551332528,21.650016314850284,15.764736631830669
31153,2014,44207.0,7292050.0,70121.0,6.8,36.6,696.9941327419876,5.1,33.5,10.67598623852567,65154.0,2659295865.0,40816.0,153.0,3690.0,3.1,89873.0,1,2019.0,0,0.0,0,31,6.546776992851331,11.406152841646398,11.084508977444955,21.701327212291492,15.802295271586585
31153,2015,46291.0,7662136.0,70543.0,6.4,36.7,710.5892037412694,4.4,33.7,11.072028139739388,67853.0,2878684793.0,42426.0,120.0,3791.0,2.8,91004.0,1,2019.0,0,0.0,0,31,6.566094490312587,11.418658740576905,11.125098879466098,21.780599357691955,15.851801354019946
31153,2016,46947.0,8003086.0,72269.0,6.2,38.4,724.3144715897876,3.7,33.9,11.470143958923083,69149.0,3013110550.0,43574.0,134.0,3881.0,2.9,92568.0,1,2019.0,0,0.0,0,31,6.585225651106317,11.435698788556174,11.144018875672359,21.82623878742712,15.895337775261707
31153,2017,48042.0,8360537.0,75752.0,5.3,39.5,735.7717943225774,3.3,34.2,11.487896362383657,70382.0,3162039793.0,44927.0,210.0,3958.0,2.8,94047.0,1,2019.0,0,0.0,0,31,6.600920008587981,11.451549936293793,11.161692827635783,21.87448316041099,15.939033217447701
31153,2018,50199.0,8825941.0,79549.0,5.4,40.1,749.0560728430372,3.0,34.4,11.208931638540664,71440.0,3354432284.0,46955.0,180.0,4030.0,2.8,96163.0,1,2019.0,0,0.0,0,31,6.618813844323941,11.473799947285714,11.17661321555038,21.93354837814847,15.993205783994362
31153,2019,51758.0,8995632.0,82032.0,5.9,39.8,761.1559800252834,2.9,34.6,11.30044625701496,73183.0,3567056624.0,48742.0,13.0,4122.0,2.9,98632.0,1,2019.0,1,0.0,0,31,6.634838304040495,11.499151031548388,11.200718432540258,21.99500661760143,16.012249684154817
31153,2020,54590.0,9233990.0,83051.0,5.6,40.5,772.5965031646234,3.2,34.8,11.396312504844524,71092.0,3731260785.0,52485.0,142.0,4166.0,4.1,97950.0,1,2019.0,1,1.0,0,31,6.6497569241601,11.492212423372687,11.171730091879882,22.04001202555327,16.038401799094185
31153,2021,60133.0,9936450.0,88408.0,5.6,41.1,791.5296449825914,2.8,35.1,11.384587862037744,72081.0,3988871373.0,55339.0,172.0,4424.0,2.5,98031.0,1,2019.0,1,2.0,0,31,6.673967332798567,11.493039034162633,11.185545765659901,22.106774163924868,16.111720371984916
31153,2022,62831.0,9704285.0,95911.0,5.5,41.2,803.322959584378,2.6,35.3,11.679793386583285,73628.0,4138512058.0,56209.0,112.0,4559.0,2.1,98999.0,1,2019.0,1,3.0,0,31,6.688756824352771,11.502865028055611,11.206780667152612,22.143602153901526,16.088078098506987
31155,2012,41897.0,604231.0,58785.0,8.3,23.9,27.63416509998291,3.2,41.9,10.114464875948862,4846.0,146759079.0,30287.0,,584.0,4.1,11167.0,0,,0,0.0,0,31,3.3190528731401487,9.320718279445792,8.48590890137647,18.804302881879742,13.311711854132591
31155,2013,44171.0,626337.0,59870.0,8.0,24.4,27.773030251239103,3.5,41.8,10.670012960454027,4924.0,152914392.0,31056.0,,595.0,3.9,11139.0,0,,0,0.0,0,31,3.3240654149636932,9.318207742845189,8.501876487304344,18.845388793349947,13.347643843888111
31155,2014,43767.0,607279.0,60487.0,8.5,24.5,27.86249145445223,3.6,41.3,10.662879316785304,5119.0,165169112.0,32269.0,,602.0,3.5,11025.0,0,,0,0.0,0,31,3.3272813920076687,9.307920700315046,8.540714386457584,18.922480428203837,13.316743602002427
31155,2015,46324.0,658659.0,60854.0,9.7,24.6,27.923912579046316,3.5,41.4,11.05888759784437,5313.0,178966905.0,33685.0,,595.0,3.1,10970.0,0,,0,0.0,0,31,3.3294834034287923,9.302919553269277,8.577911926450943,19.00271145844293,13.397961228877985
31155,2016,46832.0,669772.0,64475.0,9.2,26.1,27.96797555973338,2.9,41.1,11.451516000170926,5336.0,184246096.0,34527.0,,605.0,3.1,10935.0,0,,0,0.0,0,31,3.3310601256073746,9.299723933110869,8.58223158759546,19.031782900206796,13.414692634945009
31155,2017,48350.0,668279.0,65015.0,9.0,26.5,27.977322252606392,2.2,41.0,11.470060147004894,5339.0,190793550.0,35736.0,,608.0,2.8,10937.0,0,,0,0.0,0,31,3.331394262463392,9.299906815335225,8.582793648500186,19.06670251137561,13.412461029991832
31155,2018,50100.0,720924.0,66718.0,8.4,25.4,28.072124423175527,2.4,40.8,11.192531555676624,5412.0,198207076.0,36623.0,,614.0,2.8,11144.0,0,,0,0.0,0,31,3.334777070558621,9.318656515459642,8.59637398929068,19.10482288053469,13.488289001557199
31155,2019,53272.0,716242.0,68682.0,8.1,25.4,28.26039352247479,2.3,41.2,11.279182393289096,5502.0,212010563.0,38531.0,,620.0,2.8,11393.0,0,,0,0.0,0,31,3.3414613022293076,9.340754410698116,8.61286694148452,19.172146656866737,13.481773377664242
31155,2020,56872.0,740758.0,70414.0,6.2,27.7,28.51542471372415,2.0,41.1,11.396312504844524,5376.0,220863142.0,41081.0,,623.0,3.7,11388.0,0,,0,0.0,0,31,3.350445158894361,9.340315448397929,8.589699882202986,19.213053800688716,13.515429265242496
31155,2021,64849.0,818415.0,76485.0,6.6,29.1,29.386002392753376,2.4,40.6,11.384587862037744,5504.0,233117187.0,42354.0,,648.0,2.3,11425.0,0,,0,0.0,0,31,3.3805184518786944,9.343559215762406,8.61323037961318,19.267051833591626,13.615124821897338
31155,2022,66647.0,768257.0,84474.0,6.7,29.1,29.874700905828064,2.4,40.4,11.679793386583285,5624.0,258761106.0,46010.0,,657.0,1.9,11493.0,0,,0,0.0,0,31,3.3970119986811596,9.349493433368758,8.6347984334905,19.371415823361872,13.551879591568532
31157,2012,38255.0,1619764.0,43113.0,15.1,20.4,49.80340937361414,6.5,38.7,12.279908424855495,17013.0,591142350.0,34748.0,,1490.0,4.6,19192.0,0,,0,0.0,0,31,3.908083443004791,9.862248804519531,9.741733036682138,20.197567409311713,14.297791017584004
31157,2013,38835.0,1578708.0,43444.0,13.7,20.0,49.86830861753794,6.3,38.9,12.473289915812448,16946.0,586390991.0,34604.0,,1529.0,4.1,19093.0,0,,0,0.0,0,31,3.909385703152476,9.857077054713464,9.73778709675841,20.189497345185412,14.272117348967548
31157,2014,40869.0,1682966.0,46443.0,13.8,21.2,49.81557798184985,5.9,38.6,12.443983494014784,16761.0,602428016.0,35942.0,,1543.0,3.6,18764.0,0,,0,0.0,0,31,3.9083277459960035,9.839695419448349,9.726810038127258,20.216478740672645,14.336068270948678
31157,2015,42416.0,1724260.0,45992.0,13.7,21.5,49.59924716877049,5.5,38.8,11.063108264565573,16903.0,618529283.0,36592.0,,1528.0,3.4,18734.0,0,,0,0.0,0,31,3.903975655566712,9.838095333769076,9.735246399950178,20.242855093866044,14.360308530899744
31157,2016,42025.0,1829668.0,46632.0,13.5,21.4,49.48432142432208,5.3,39.6,11.068424301276888,17199.0,647874367.0,37669.0,,1544.0,3.5,18951.0,0,,0,0.0,0,31,3.9016558804996997,9.84961197956681,9.752606521576492,20.289207357433344,14.419645087593839
31157,2017,41924.0,1736915.0,47975.0,13.2,22.1,49.36263534196494,5.2,39.5,11.122015683375496,16726.0,635539943.0,37998.0,,1519.0,3.5,18557.0,0,,0,0.0,0,31,3.899193768406222,9.828602355344339,9.724719673941472,20.269985499490378,14.36762110908058
31157,2018,43396.0,1740591.0,50157.0,13.4,22.4,49.01921017620145,5.1,39.5,10.814866955052413,16623.0,649429459.0,39068.0,,1456.0,3.3,18626.0,0,,0,0.0,0,31,3.89221226569357,9.832313733081604,9.718542557535459,20.291604780016513,14.369735268693365
31157,2019,45638.0,1725304.0,49745.0,13.6,22.9,48.774485943905425,5.1,39.5,10.94989185529182,16287.0,646152363.0,39674.0,,1416.0,3.8,18505.0,0,,0,0.0,0,31,3.8872073471180215,9.825796244820257,9.698122522573561,20.286545889974366,14.36091382480464
31157,2020,49526.0,1719882.0,53433.0,13.0,23.1,48.51759310337368,4.5,39.1,10.362184555282871,15771.0,656731942.0,41641.0,,1342.0,4.2,18289.0,0,,0,0.0,0,31,3.881926476567051,9.814055065204576,9.665928089487558,20.302786490148858,14.357766241785066
31157,2021,52422.0,1721643.0,56588.0,12.0,25.0,48.984056419076055,3.5,38.8,10.39616467361228,15759.0,679690930.0,43131.0,,1388.0,2.9,18092.0,0,,0,0.0,0,31,3.891494865960799,9.803225130597733,9.665166909622071,20.337148738105427,14.358789625403487
31157,2022,53047.0,1694937.0,60137.0,12.5,25.2,48.739332186780025,3.5,39.2,10.272466555458914,15779.0,719296103.0,45587.0,,1364.0,2.4,17973.0,0,,0,0.0,0,31,3.8864863465599027,9.796625910752034,9.66643522103567,20.393783657055636,14.343156129964342
31159,2012,43599.0,710175.0,60676.0,6.8,26.8,29.275676810807976,3.8,38.3,10.277413861702891,6179.0,218571661.0,35374.0,,500.0,3.4,8939.0,0,,0,0.0,0,31,3.3767570282876913,9.098179005087852,8.72891172506098,19.20262448669357,13.473266697519811
31159,2013,44326.0,739883.0,59435.0,8.8,26.1,29.441926395184016,4.5,38.7,10.066372334116028,6355.0,225958917.0,35554.0,,514.0,3.6,8992.0,0,,0,0.0,0,31,3.3824197263389464,9.104090572133472,8.756997183623554,19.235863757526154,13.51424734457184
31159,2014,44614.0,724079.0,59503.0,9.0,26.8,29.64317589206027,4.3,38.5,12.013331474527847,6285.0,232555318.0,37000.0,,524.0,3.1,8851.0,0,,0,0.0,0,31,3.3892319435427924,9.088285725968877,8.745921121024347,19.264638681573295,13.492655781437232
31159,2015,45619.0,745648.0,59662.0,9.4,26.1,29.746425633935917,3.5,38.2,10.676801931279517,6226.0,233354999.0,37481.0,,535.0,2.9,8731.0,0,,0,0.0,0,31,3.392708978014982,9.074635189810808,8.736489351001554,19.26807145288615,13.522008917963769
31159,2016,45377.0,698870.0,61563.0,9.0,27.2,29.947675130812176,3.5,38.1,10.767337971783569,6243.0,239636423.0,38388.0,,546.0,2.9,8802.0,0,,0,0.0,0,31,3.3994516965338626,9.082734247371036,8.739216115061744,19.294633428512096,13.45722002394814
31159,2017,46703.0,739019.0,63095.0,9.2,28.1,29.82867542831143,2.5,38.3,10.589238298217996,6253.0,248462699.0,39735.0,,542.0,2.7,8695.0,0,,0,0.0,0,31,3.395470193528414,9.070503426788383,8.740816627567298,19.330803287606365,13.513078910019317
31159,2018,48461.0,790108.0,67591.0,7.5,29.2,29.97217506956233,2.1,37.9,10.230875447868382,6164.0,257141384.0,41715.0,,523.0,2.7,8909.0,0,,0,0.0,0,31,3.4002694535887796,9.094817280720644,8.726481196440007,19.365136623887917,13.579924923960158
31159,2019,50772.0,741619.0,70389.0,6.5,28.9,30.04917487706281,1.9,38.0,10.23341285830382,6083.0,257369496.0,42308.0,,519.0,3.0,8999.0,0,,0,0.0,0,31,3.4028352022702135,9.104868739033948,8.713253274320705,19.366023337945144,13.516590913186063
31159,2020,54758.0,724114.0,71111.0,7.2,30.7,30.129674675813312,2.4,37.8,10.13528678300857,5678.0,254780192.0,44869.0,,518.0,4.1,8852.0,0,,0,0.0,0,31,3.405510555732883,9.08839870117094,8.644354337032917,19.355911739236966,13.492704117536091
31159,2021,61192.0,781359.0,73892.0,7.1,30.5,30.808672978317556,2.6,37.5,10.106815369349718,5705.0,262823623.0,46066.0,,539.0,2.6,8809.0,0,,0,0.0,0,31,3.4277962405455638,9.083529205109796,8.649098262296176,19.38699373018482,13.568789990300738
31159,2022,63143.0,777312.0,79677.0,6.8,31.0,30.876922807692985,2.2,37.5,9.96692609528898,5833.0,289440273.0,49618.0,,537.0,2.0,8874.0,0,,0,0.0,0,31,3.430009070181241,9.090880931938855,8.671286726753637,19.48345952281148,13.56359709315395
31161,2012,42279.0,191519.0,37813.0,17.3,20.3,2.225422336570547,4.3,46.6,12.3231949818265,1707.0,43197505.0,25310.0,,256.0,3.5,2801.0,0,,0,0.0,0,31,0.7999467117947796,7.937731775260109,7.442492722794441,17.581293296916847,12.162742299391368
31161,2013,43743.0,193073.0,38548.0,16.0,22.6,2.208215462834177,3.3,46.5,12.512798532143435,1711.0,44707644.0,26127.0,,266.0,3.2,2792.0,0,,0,0.0,0,31,0.7921847064592903,7.934513463882263,7.444833273892193,17.615655051675226,12.170823634714901
31161,2014,48907.0,227798.0,40489.0,17.2,24.1,2.188550464278325,2.2,46.0,12.36308339808884,1758.0,48266127.0,27449.0,,268.0,2.6,2782.0,0,,0,0.0,0,31,0.7832394362261536,7.930925372483388,7.471932078245122,17.692240568246046,12.336214550325423
31161,2015,47717.0,230805.0,41985.0,16.5,24.5,2.1688854657224734,1.4,46.1,10.819242505020751,1737.0,48814273.0,28104.0,,271.0,2.7,2741.0,0,,0,0.0,0,31,0.7742134253432941,7.916078096302786,7.459914766241105,17.703533307567778,12.349328477159588
31161,2016,43901.0,243622.0,42802.0,16.8,25.1,2.1545464042754983,2.1,45.9,10.943629116495185,1757.0,50251018.0,28609.0,,279.0,2.8,2753.0,0,,0,0.0,0,31,0.7675802161455917,7.920446505142607,7.471363088187097,17.73254136340472,12.40337312272686
31161,2017,44445.0,224071.0,41209.0,15.8,25.8,2.147172029817054,1.5,46.1,10.919451989445903,1754.0,51251030.0,29217.0,,271.0,2.7,2739.0,0,,0,0.0,0,31,0.7641516413584138,7.915348169263078,7.469654172932128,17.752246273341814,12.319718244900324
31161,2018,45670.0,223767.0,41719.0,18.0,23.6,2.144304217527659,2.4,45.9,10.59659588203109,1744.0,54207422.0,31087.0,,261.0,2.6,2710.0,0,,0,0.0,0,31,0.7628151256463387,7.904703913873747,7.463936604468925,17.808328394304194,12.318360610904577
31161,2019,49538.0,274428.0,45371.0,17.1,22.8,2.143075155117918,1.7,46.7,10.641019157933728,1696.0,56338299.0,33210.0,,255.0,2.8,2712.0,0,,0,0.0,0,31,0.7622417859268585,7.905441649060286,7.4360278163518485,17.84688512826343,12.522444210444384
31161,2020,56819.0,312168.0,45543.0,19.0,20.4,2.136520155599301,1.6,46.3,10.362184555282871,1683.0,59803892.0,35538.0,,249.0,2.4,2735.0,0,,0,0.0,0,31,0.7591784099911203,7.913886714856082,7.428333194190806,17.906581300415056,12.651296783411686
31161,2021,65184.0,340909.0,47901.0,12.9,20.1,2.1098904700549186,1.6,45.9,10.39616467361228,1694.0,62641763.0,36979.0,,255.0,1.9,2746.0,0,,0,0.0,0,31,0.7466360362140294,7.917900586327916,7.434847875211999,17.95294275420606,12.739370858481522
31161,2022,63884.0,282479.0,53609.0,10.8,21.7,2.0902254714990667,2.2,45.8,10.272466555458914,1709.0,64593985.0,37800.0,,246.0,1.9,2781.0,0,,0,0.0,0,31,0.7372719412580041,7.930565854233965,7.443663683115591,17.98363185296258,12.551359490522369
31163,2012,41930.0,112108.0,43000.0,10.3,14.1,5.536773685038341,3.5,48.6,10.552391320392154,809.0,20191074.0,24953.0,,116.0,3.7,1747.0,0,,0,0.0,0,31,1.711411963795879,7.465655310134056,6.695798917058491,16.82075118352505,11.627217971366711
31163,2013,47152.0,120916.0,41835.0,13.5,17.7,5.5297047112942765,3.0,48.6,10.7674969618322,790.0,19897728.0,25187.0,,116.0,3.3,1735.0,0,,0,0.0,0,31,1.7101344165125694,7.45876269238096,6.672032945461067,16.80611611232246,11.702851368624119
31163,2014,47284.0,118276.0,46301.0,11.9,14.5,5.5137995203701315,3.5,49.2,12.131079186125625,807.0,21130101.0,26192.0,,117.0,3.3,1728.0,0,,0,0.0,0,31,1.707253953647215,7.454719949364001,6.693323668269949,16.86620916951456,11.680776155335726
31163,2015,46917.0,122594.0,46366.0,13.5,14.7,5.490825355701923,3.1,49.5,10.758884603261029,805.0,22321657.0,27735.0,,114.0,2.9,1715.0,0,,0,0.0,0,31,1.7030785822367347,7.44716835960004,6.690842277418564,16.921067931073107,11.716633361645556
31163,2016,42780.0,113203.0,46299.0,13.3,15.9,5.46078221728965,2.2,49.7,10.887213373164329,817.0,23743949.0,29071.0,,117.0,3.2,1726.0,0,,0,0.0,0,31,1.6975920427354785,7.453561871643373,6.705639094860003,16.982838277035885,11.636937946166839
31163,2017,39567.0,96506.0,48704.0,10.7,18.3,5.386557992976975,1.7,49.3,10.895936128749524,791.0,23552194.0,29763.0,,115.0,2.9,1709.0,0,,0,0.0,0,31,1.683906589650224,7.443663683115591,6.673297967767654,16.974729537569207,11.477360461560023
31163,2018,40872.0,93619.0,51172.0,11.4,18.2,5.375954532360879,1.8,49.9,10.601968493350189,812.0,24357474.0,30006.0,,114.0,2.7,1714.0,0,,0,0.0,0,31,1.6819361456629254,7.446585099157725,6.699500340161678,17.008349300848035,11.446988633318698
31163,2019,45128.0,103825.0,50781.0,12.4,20.2,5.360049341436734,3.1,49.7,10.634858051374238,777.0,23731901.0,30536.0,,116.0,3.3,1698.0,0,,0,0.0,0,31,1.6789731805322683,7.437206366871292,6.655440350367647,16.982330734769295,11.550462068498954
31163,2020,49598.0,106340.0,53158.0,10.1,21.6,5.328238959588445,3.3,51.1,10.496405508107712,737.0,24137842.0,32763.0,,111.0,3.2,1679.0,0,,0,0.0,0,31,1.6730207820049732,7.425953657077541,6.602587892189336,16.999291374442972,11.57439678705833
31163,2021,60941.0,127652.0,57579.0,9.2,20.5,5.276988899943979,3.4,49.6,10.55693666885178,753.0,24969322.0,33178.0,,115.0,2.2,1687.0,0,,0,0.0,0,31,1.663355650942823,7.430707082545968,6.6240652277998935,17.03315850930422,11.757063090388645
31163,2022,56897.0,106675.0,60194.0,10.9,18.9,5.248713004967722,4.2,49.1,10.446946604479876,705.0,25392583.0,36031.0,,110.0,2.1,1654.0,0,,0,0.0,0,31,1.6579829046404326,7.4109518755836366,6.558197802812269,17.049967681472147,11.577542108056202
31165,2012,48824.0,49933.0,43558.0,9.2,26.1,0.6106288121963186,3.7,47.5,13.172132465650154,160.0,4111563.0,25671.0,,30.0,3.5,840.0,0,,0,0.0,0,31,-0.4932660130990409,6.733401891837359,5.075173815233827,15.229313806150556,10.818437385807442
31165,2013,54861.0,54127.0,42014.0,9.3,27.0,0.5946614977728015,1.4,49.9,12.50605666243867,157.0,4309229.0,27447.0,,29.0,3.2,803.0,0,,0,0.0,0,31,-0.5197629466341646,6.688354713946762,5.056245805348308,15.27626955976696,10.899088416123256
31165,2014,71363.0,79850.0,40625.0,10.9,25.1,0.618854398414494,1.6,49.5,12.390195226595626,159.0,4554608.0,28675.0,,32.0,2.5,807.0,0,,0,0.0,0,31,-0.4798852546213568,6.693323668269949,5.0689042022202315,15.331650025697362,11.287905153643159
31165,2015,70217.0,99747.0,41215.0,12.5,26.6,0.6043386580294785,1.3,48.1,10.985661347240471,153.0,4667813.0,30559.0,,29.0,2.5,791.0,0,,0,0.0,0,31,-0.5036205460746217,6.673297967767654,5.030437921392435,15.356201211603299,11.510392259111873
31165,2016,62359.0,109682.0,46667.0,11.0,29.1,0.6164351083503248,0.0,47.4,11.08208934406623,157.0,4994827.0,31814.0,,30.0,2.7,788.0,0,,0,0.0,0,31,-0.4838022200680907,6.669498089857879,5.056245805348308,15.423913334830363,11.605340548935004
31165,2017,52241.0,86185.0,45375.0,12.4,26.6,0.6077256641193155,0.0,51.6,11.060879383109324,154.0,5108751.0,33120.0,,30.0,3.0,762.0,0,,0,0.0,0,31,-0.49803170917205536,6.635946555686647,5.0369526024136295,15.446465509603204,11.364251427588492
31165,2018,54399.0,84533.0,46875.0,10.7,26.6,0.612564244247654,1.1,47.0,10.74965846540787,153.0,5043477.0,33036.0,,26.0,2.7,750.0,0,,0,0.0,0,31,-0.49010145349607787,6.620073206530356,5.030437921392435,15.433606283141458,11.344897269651659
31165,2019,60092.0,73309.0,48269.0,8.5,30.6,0.589822917644463,1.7,44.1,10.856010012819258,151.0,5176805.0,34246.0,,25.0,2.8,752.0,0,,0,0.0,0,31,-0.5279329267189278,6.62273632394984,5.017279836814924,15.459698628572355,11.202438663420736
31165,2020,67544.0,67758.0,47422.0,8.1,26.7,0.6280477006583371,2.6,35.4,10.362184555282871,158.0,5562066.0,35129.0,,26.0,2.2,767.0,0,,0,0.0,0,31,-0.4651391589361641,6.642486801367256,5.062595033026967,15.53148017994081,11.123697812951725
31165,2021,76131.0,67293.0,46769.0,10.2,25.5,0.5230505118733917,3.1,44.1,10.39616467361228,171.0,6175666.0,36115.0,,27.0,1.8,766.0,0,,0,0.0,0,31,-0.6480772385609912,6.641182169740591,5.14166355650266,15.636127288913476,11.116811498336135
31165,2022,72670.0,58379.0,50833.0,17.4,24.9,0.5622430109129336,3.9,41.3,10.272466555458914,182.0,6618947.0,36468.0,,28.0,1.8,768.0,0,,0,0.0,0,31,-0.5758211187883427,6.643789733147672,5.204006687076795,15.70544685181715,10.97471151510758
31167,2012,37113.0,236337.0,50962.0,9.3,15.6,14.356606985837496,3.6,39.0,9.94702352871795,1449.0,70550169.0,48678.0,,120.0,3.4,3667.0,0,,0,0.0,0,31,2.664210253377718,8.207129168071326,7.278628942320682,18.07183463172444,12.373014031535392
31167,2013,37665.0,230159.0,51493.0,8.5,17.7,14.377654300200184,3.7,39.5,9.725908155238224,1467.0,71438250.0,48697.0,,119.0,3.3,3681.0,0,,0,0.0,0,31,2.665675216608708,8.210939733379021,7.2909747781429814,18.084343998151855,12.346525653412376
31167,2014,36085.0,227925.0,53532.0,10.3,19.4,14.293465042749434,2.6,39.3,9.763823374481037,1359.0,75479737.0,55524.0,,118.0,2.8,3578.0,0,,0,0.0,0,31,2.659802442796578,8.182559264068665,7.214504414151143,18.139374794091832,12.336771906453103
