fips,year,elec_rate_cents_kwh,res_sales_mwh,res_customers
06085,2011,15.257295093679954,,
06085,2012,15.549720823981442,,
06085,2013,16.937056487031228,,
06085,2014,16.64978338376149,,
06085,2015,17.932720435446686,,
06085,2016,19.817855232134427,,
06085,2017,21.035251841692467,,
06085,2018,22.032423506164534,,
06085,2019,22.07708605609984,,
06085,2020,23.305984050756102,,
06085,2021,25.435903661834207,,
06085,2022,30.34027689937131,,
06085,2023,,,
06085,2024,38.76162231694307,,
13015,2010,10.282070885038202,,
13015,2011,11.75136532279742,,
13015,2012,11.514442421652955,,
13015,2013,11.841417605598885,,
13015,2014,12.161961223056743,,
13015,2015,11.941413269451903,,
13015,2016,11.87256531195675,,
13015,2017,12.196983292287824,,
13015,2018,11.522920342281326,,
13015,2019,11.917047617941746,,
13015,2020,12.212552880291158,,
13015,2021,12.939048308422953,,
13015,2022,14.679638560202012,,
13015,2023,,,
13015,2024,14.929209266893679,,
13097,2010,10.251717030423212,,
13097,2011,11.806691594057504,,
13097,2012,11.528018084755814,,
13097,2013,11.917220165579554,,
13097,2014,12.273599380048717,,
13097,2015,12.065976171230599,,
13097,2016,11.989431763830154,,
13097,2017,12.251923624234582,,
13097,2018,11.569743279701727,,
13097,2019,11.991991371353492,,
13097,2020,12.284494448849337,,
13097,2021,13.073900431121984,,
13097,2022,14.955948092007706,,
13097,2023,,,
13097,2024,15.315312046752753,,
13113,2010,10.236452771663997,,
13113,2011,11.72053550277872,,
13113,2012,11.444622647134716,,
13113,2013,11.819653255971586,,
13113,2014,12.150076381628699,,
13113,2015,11.952838836371745,,
13113,2016,11.881418557345867,,
13113,2017,12.159708730422235,,
13113,2018,11.515584050866044,,
13113,2019,11.93051219728271,,
13113,2020,12.210609741688263,,
13113,2021,12.970752768526028,,
13113,2022,14.808752300914032,,
13113,2023,,,
13113,2024,15.17036765563648,,
13115,2010,10.23781877855941,,
13115,2011,11.799263092704356,,
13115,2012,11.549421178822529,,
13115,2013,11.924733863521196,,
13115,2014,12.292603234365526,,
13115,2015,12.08751131943752,,
13115,2016,12.038662523127002,,
13115,2017,12.311947867984292,,
13115,2018,11.606657624990723,,
13115,2019,12.051337991904209,,
13115,2020,12.319717588541645,,
13115,2021,13.113952065564153,,
13115,2022,15.020253793716083,,
13115,2023,,,
13115,2024,15.332529298668023,,
13185,2010,10.25178211359554,,
13185,2011,11.837261669430376,,
13185,2012,11.577609995843511,,
13185,2013,11.97626653998377,,
13185,2014,12.335085773912757,,
13185,2015,12.119850142727168,,
13185,2016,12.063786501423953,,
13185,2017,12.329492174305006,,
13185,2018,11.61317643573397,,
13185,2019,12.06219574775348,,
13185,2020,12.334894450164775,,
13185,2021,13.165701513270342,,
13185,2022,15.125153878429622,,
13185,2023,,,
13185,2024,15.431091817379869,,
13217,2010,10.163023516961038,,
13217,2011,11.619003644248705,,
13217,2012,11.395345105990298,,
13217,2013,11.758775062141485,,
13217,2014,12.091665345062145,,
13217,2015,11.91569974534099,,
13217,2016,11.890907787255436,,
13217,2017,12.16871224053489,,
13217,2018,11.520576572115205,,
13217,2019,11.946998250230044,,
13217,2020,12.213350186726506,,
13217,2021,12.999493616962985,,
13217,2022,14.841334544269017,,
13217,2023,,,
13217,2024,15.176313612480145,,
17031,2010,12.16577242250548,,
17031,2011,12.623084885509927,,
17031,2012,12.359500784963851,,
17031,2013,11.276035727820554,,
17031,2014,12.235780018267597,,
17031,2015,13.167612090906177,,
17031,2016,12.237045484217559,,
17031,2017,12.89897817730321,,
17031,2018,13.035037677726987,,
17031,2019,13.300645533306389,,
17031,2020,13.234649245271974,,
17031,2021,13.486943878493296,,
17031,2022,16.478981020557736,,
17031,2023,,,
17031,2024,15.21590689896539,,
17037,2010,12.166071534861292,,
17037,2011,12.62375375187387,,
17037,2012,12.360022275538915,,
17037,2013,11.273700566992371,,
17037,2014,12.237328798946697,,
17037,2015,13.17212211804401,,
17037,2016,12.237901278085399,,
17037,2017,12.901005785979297,,
17037,2018,13.036622064927316,,
17037,2019,13.302939015542444,,
17037,2020,13.234649245271974,,
17037,2021,13.486943878493296,,
17037,2022,16.478981020557736,,
17037,2023,,,
17037,2024,15.21590689896539,,
17097,2010,12.166071534861292,,
17097,2011,12.62375375187387,,
17097,2012,12.360022275538915,,
17097,2013,11.273700566992371,,
17097,2014,12.237328798946697,,
17097,2015,13.17212211804401,,
17097,2016,12.237901278085399,,
17097,2017,12.901005785979297,,
17097,2018,13.036622064927316,,
17097,2019,13.302939015542444,,
17097,2020,13.234649245271974,,
17097,2021,13.486943878493296,,
17097,2022,16.478981020557736,,
17097,2023,,,
17097,2024,15.21590689896539,,
17115,2010,10.410801679849856,,
17115,2011,10.275228169168738,,
17115,2012,10.242929393451726,,
17115,2013,9.578683709126992,,
17115,2014,10.503503344068005,,
17115,2015,10.745241073529959,,
17115,2016,10.821972283750608,,
17115,2017,10.846454879397635,,
17115,2018,10.269945220046418,,
17115,2019,9.957192347650448,,
17115,2020,10.214695242302586,,
17115,2021,11.521080208657104,,
17115,2022,15.329545306069278,,
17115,2023,,,
17115,2024,15.38923673796129,,
18003,2010,8.623138412053324,,
18003,2011,8.621424441524386,,
18003,2012,8.82325060018887,,
18003,2013,9.930909460270522,,
18003,2014,10.38570154660508,,
18003,2015,11.10007614308248,,
18003,2016,11.391088953277867,,
18003,2017,11.766130471978084,,
18003,2018,12.628456729106926,,
18003,2019,13.60115335287749,,
18003,2020,14.092435606238356,,
18003,2021,14.528781842579408,,
18003,2022,15.525119636703264,,
18003,2023,,,
18003,2024,16.08153335865093,,
18039,2010,9.67880341993669,,
18039,2011,9.843369049820202,,
18039,2012,10.1649450641627,,
18039,2013,11.11634770669209,,
18039,2014,11.6142273243319,,
18039,2015,11.982184777827573,,
18039,2016,12.20254751785582,,
18039,2017,13.076653361593108,,
18039,2018,13.312537016865186,,
18039,2019,13.984983894620836,,
18039,2020,14.673037605580502,,
18039,2021,15.315368859357314,,
18039,2022,16.348652219212475,,
18039,2023,,,
18039,2024,17.658836675380524,,
18057,2010,8.567047563265625,,
18057,2011,9.051250182364946,,
18057,2012,9.507613681013405,,
18057,2013,10.084150778229816,,
18057,2014,10.630806648688084,,
18057,2015,10.610257444913328,,
18057,2016,10.952429206041106,,
18057,2017,11.475504379102118,,
18057,2018,11.688560167126235,,
18057,2019,12.118300828373334,,
18057,2020,12.252909031848766,,
18057,2021,13.00817472625441,,
18057,2022,14.686667981768368,,
18057,2023,,,
18057,2024,13.953020932798026,,
18141,2010,8.358555540527888,,
18141,2011,8.347393769840584,,
18141,2012,,,
18141,2013,,,
18141,2014,,,
18141,2015,,,
18141,2016,,,
18141,2017,,,
18141,2018,,,
18141,2019,,,
18141,2020,,,
18141,2021,,,
18141,2022,,,
18141,2023,,,
18141,2024,,,
19013,2010,10.449613608223554,,
19013,2011,10.352205375423674,,
19013,2012,10.589546826012738,,
19013,2013,10.936336130729686,,
19013,2014,11.049133508360773,,
19013,2015,11.602091879952658,,
19013,2016,12.051491500968265,,
19013,2017,12.429449816748848,,
19013,2018,12.49794622582824,,
19013,2019,12.809766790478266,,
19013,2020,12.796930264837796,,
19013,2021,13.13857609178667,,
19013,2022,13.65297628639266,,
19013,2023,,,
19013,2024,13.692782289769813,,
19049,2010,10.48348330890964,,
19049,2011,10.37865514884319,,
19049,2012,10.623811851015654,,
19049,2013,10.965406479757087,,
19049,2014,11.069383670812133,,
19049,2015,11.637632267675137,,
19049,2016,12.099792865782852,,
19049,2017,12.48083598300347,,
19049,2018,12.545186762259092,,
19049,2019,12.864521683957,,
19049,2020,12.858024854360323,,
19049,2021,13.181984779590456,,
19049,2022,13.690961116390222,,
19049,2023,,,
19049,2024,13.749400528504012,,
19103,2010,10.527163803946326,,
19103,2011,10.444340144761357,,
19103,2012,10.70023625811498,,
19103,2013,11.021978564216024,,
19103,2014,11.115768483301073,,
19103,2015,11.673968990282585,,
19103,2016,12.103545698065481,,
19103,2017,12.47696574636349,,
19103,2018,12.509645841377349,,
19103,2019,12.81625851014706,,
19103,2020,12.819145337893682,,
19103,2021,13.139973307696796,,
19103,2022,13.654891239903474,,
19103,2023,,,
19103,2024,13.757421314022208,,
19113,2010,13.06178017675201,,
19113,2011,12.851433667606834,,
19113,2012,12.902072799328986,,
19113,2013,13.50731702087783,,
19113,2014,13.38537880282654,,
19113,2015,13.978548348250747,,
19113,2016,14.409289664327426,,
19113,2017,14.871287634675001,,
19113,2018,15.285224057879566,,
19113,2019,16.00845647540724,,
19113,2020,15.961864561859603,,
19113,2021,16.170111718632484,,
19113,2022,17.0390525065041,,
19113,2023,,,
19113,2024,17.32515712018344,,
19153,2010,10.501473307724456,,
19153,2011,10.395867556633378,,
19153,2012,10.644822217484412,,
19153,2013,10.986979320736399,,
19153,2014,11.090694789539773,,
19153,2015,11.65647283048069,,
19153,2016,12.120923977210328,,
19153,2017,12.500137491152492,,
19153,2018,12.565768119371958,,
19153,2019,12.88355135853779,,
19153,2020,12.867176778924826,,
19153,2021,13.188375549046622,,
19153,2022,13.696707346036318,,
19153,2023,,,
19153,2024,13.75752669723827,,
19155,2010,11.151115197383145,,
19155,2011,11.772310140007212,,
19155,2012,8.904133162217223,,
19155,2013,8.982390076688644,,
19155,2014,9.265431020377095,,
19155,2015,9.805217012867018,,
19155,2016,10.283838074106075,,
19155,2017,10.608456147049388,,
19155,2018,10.359515647261478,,
19155,2019,10.332466510933592,,
19155,2020,10.33572437315588,,
19155,2021,10.751816997085454,,
19155,2022,11.005038877401619,,
19155,2023,,,
19155,2024,11.012150770235772,,
19163,2010,10.482630300315577,,
19163,2011,10.394984169729382,,
19163,2012,10.640394047818383,,
19163,2013,10.975959522580297,,
19163,2014,11.078288591350816,,
19163,2015,11.642454973465044,,
19163,2016,12.094834481200202,,
19163,2017,12.480603347120836,,
19163,2018,12.538549046277424,,
19163,2019,12.856735524216525,,
19163,2020,12.857011579938277,,
19163,2021,13.178850687026806,,
19163,2022,13.696751234400146,,
19163,2023,,,
19163,2024,13.747321068529244,,
29047,2010,8.767075855041739,,
29047,2011,10.443787330393855,,
29047,2012,10.086152247316228,,
29047,2013,10.749606821351634,,
29047,2014,10.775307310206392,,
29047,2015,11.503388302362653,,
29047,2016,11.316356710608257,,
29047,2017,11.73854949317418,,
29047,2018,11.382287831339973,,
29047,2019,10.942298241024586,,
29047,2020,11.018462170077308,,
29047,2021,11.298753902579874,,
29047,2022,11.675857579810685,,
29047,2023,,,
29047,2024,12.745819331709034,,
29077,2010,9.080212882072473,,
29077,2011,9.905333006134736,,
29077,2012,10.272137892168582,,
29077,2013,10.399672703470305,,
29077,2014,10.718150057432394,,
29077,2015,11.10311876698217,,
29077,2016,11.386941934570212,,
29077,2017,11.98016687501044,,
29077,2018,11.88028173009379,,
29077,2019,11.611346634234543,,
29077,2020,11.680575789761711,,
29077,2021,11.560425134010785,,
29077,2022,12.508670501207805,,
29077,2023,,,
29077,2024,13.180859649355757,,
29099,2010,8.173386057614112,,
29099,2011,9.253787053370111,,
29099,2012,9.77401735343595,,
29099,2013,10.574158016490468,,
29099,2014,10.434915113269371,,
29099,2015,11.37375056804137,,
29099,2016,10.793217213339638,,
29099,2017,11.242812404787962,,
29099,2018,10.965045581796996,,
29099,2019,10.469051502635855,,
29099,2020,10.447696574410838,,
29099,2021,10.886902365308721,,
29099,2022,11.408472350773659,,
29099,2023,,,
29099,2024,12.6268336614759,,
31053,2010,9.122561734038689,,
31053,2011,9.29975592264479,,
31053,2012,10.045314002935799,,
31053,2013,10.593398249091132,,
31053,2014,10.611548971953635,,
31053,2015,11.016088449385904,,
31053,2016,11.410062542367632,,
31053,2017,11.434596331560988,,
31053,2018,11.1786994168681,,
31053,2019,11.277874921334305,,
31053,2020,11.373511207717295,,
31053,2021,11.362080861457423,,
31053,2022,11.668070148225832,,
31053,2023,,,
31053,2024,12.343237843229906,,
31079,2010,8.478881757697351,,
31079,2011,8.685388044471937,,
31079,2012,9.525203308237536,,
31079,2013,9.47122375510643,,
31079,2014,11.220239110701721,,
31079,2015,10.428249384024127,,
31079,2016,10.505006638336225,,
31079,2017,10.557266858236769,,
31079,2018,10.056508527974968,,
31079,2019,10.041585456718783,,
31079,2020,10.10142500462657,,
31079,2021,10.102383600125282,,
31079,2022,10.01073983907567,,
31079,2023,,,
31079,2024,10.49897540848533,,
31109,2010,8.95401484680679,,
31109,2011,9.149115366879379,,
31109,2012,9.789759368159748,,
31109,2013,10.217063237242934,,
31109,2014,10.539530404840407,,
31109,2015,10.616592450553187,,
31109,2016,10.887425775489858,,
31109,2017,10.96288043410519,,
31109,2018,10.68422675245858,,
31109,2019,10.776736931940235,,
31109,2020,10.827684788099852,,
31109,2021,10.808137870221824,,
31109,2022,10.960016212835054,,
31109,2023,,,
31109,2024,11.713395074570883,,
31153,2010,9.2189530121869,,
31153,2011,9.367903124798028,,
31153,2012,10.115205338113888,,
31153,2013,10.683968495675966,,
31153,2014,10.67598623852567,,
31153,2015,11.072028139739388,,
31153,2016,11.470143958923085,,
31153,2017,11.487896362383655,,
31153,2018,11.208931638540664,,
31153,2019,11.30044625701496,,
31153,2020,11.396312504844525,,
31153,2021,11.384587862037744,,
31153,2022,11.679793386583283,,
31153,2023,,,
31153,2024,12.357861593590647,,
31157,2010,11.749609368075538,,
31157,2011,11.528598813702196,,
31157,2012,12.279908424855497,,
31157,2013,12.473289915812448,,
31157,2014,12.443983494014784,,
31157,2015,11.063108264565571,,
31157,2016,11.068424301276888,,
31157,2017,11.122015683375496,,
31157,2018,10.814866955052413,,
31157,2019,10.949891855291819,,
31157,2020,10.362184555282871,,
31157,2021,10.396164673612281,,
31157,2022,10.272466555458914,,
31157,2023,,,
31157,2024,10.629993460692974,,
32003,2010,12.454720574758804,,
32003,2011,11.81004571153351,,
32003,2012,12.09196161801746,,
32003,2013,12.149177919036651,,
32003,2014,13.247870497884982,,
32003,2015,13.078436140850211,,
32003,2016,11.738191855166365,,
32003,2017,12.4205212961778,,
32003,2018,12.062267625553625,,
32003,2019,12.296735611293478,,
32003,2020,11.638659096856834,,
32003,2021,11.628106009562282,,
32003,2022,14.043185902471269,,
32003,2023,,,
32003,2024,15.252477129595396,,
32005,2010,12.382475581196093,,
32005,2011,11.118113116045084,,
32005,2012,11.048473030796805,,
32005,2013,11.210656174557903,,
32005,2014,12.043230708527771,,
32005,2015,11.807323307140617,,
32005,2016,10.263925421239993,,
32005,2017,10.531880828005082,,
32005,2018,11.132058603940166,,
32005,2019,11.062517338270817,,
32005,2020,10.17856888913505,,
32005,2021,10.926335843957567,,
32005,2022,13.303942548739041,,
32005,2023,,,
32005,2024,14.518023521747695,,
32007,2010,12.228080817499727,,
32007,2011,11.000705655810135,,
32007,2012,10.933212346462769,,
32007,2013,11.095249422560961,,
32007,2014,11.91271652702337,,
32007,2015,11.688959595447166,,
32007,2016,10.203312043902349,,
32007,2017,10.461645138162758,,
32007,2018,11.05174606326679,,
32007,2019,10.985256050236792,,
32007,2020,10.132011988296878,,
32007,2021,10.85755188355154,,
32007,2022,13.161094867396882,,
32007,2023,,,
32007,2024,14.347327187648919,,
32019,2010,12.382475581196093,,
32019,2011,11.118113116045084,,
32019,2012,11.048473030796805,,
32019,2013,11.210656174557903,,
32019,2014,12.043230708527771,,
32019,2015,11.807323307140617,,
32019,2016,10.263925421239993,,
32019,2017,10.531880828005082,,
32019,2018,11.132058603940166,,
32019,2019,11.062517338270817,,
32019,2020,10.17856888913505,,
32019,2021,10.926335843957567,,
32019,2022,13.303942548739041,,
32019,2023,,,
32019,2024,14.518023521747695,,
32023,2010,12.463006875984433,,
32023,2011,11.642635573886565,,
32023,2012,11.832931831420002,,
32023,2013,11.915836747471367,,
32023,2014,12.961417171550602,,
32023,2015,12.773674119801573,,
32023,2016,11.362055225983053,,
32023,2017,11.975271554861752,,
32023,2018,11.824787018337807,,
32023,2019,11.997416084214072,,
32023,2020,11.262566772734111,,
32023,2021,11.456279269218358,,
32023,2022,13.891060677267403,,
32023,2023,,,
32023,2024,15.117402682839105,,
32029,2010,12.382475581196093,,
32029,2011,11.118113116045084,,
32029,2012,11.048473030796805,,
32029,2013,11.210656174557903,,
32029,2014,12.043230708527771,,
32029,2015,11.807323307140617,,
32029,2016,10.263925421239993,,
32029,2017,10.531880828005082,,
32029,2018,11.132058603940166,,
32029,2019,11.062517338270817,,
32029,2020,10.17856888913505,,
32029,2021,10.926335843957567,,
32029,2022,13.303942548739041,,
32029,2023,,,
32029,2024,14.518023521747695,,
32031,2010,12.388428147836304,,
32031,2011,11.125830833188102,,
32031,2012,11.056592318872962,,
32031,2013,11.218457106295482,,
32031,2014,12.050347483838996,,
32031,2015,11.815601803933907,,
32031,2016,10.273759954260075,,
32031,2017,10.540740871931959,,
32031,2018,11.140719161150058,,
32031,2019,11.071713091310045,,
32031,2020,10.178569585790765,,
32031,2021,10.926327003534091,,
32031,2022,13.303903767073768,,
32031,2023,,,
32031,2024,14.518010831846544,,
32510,2010,12.382475581196093,,
32510,2011,11.118113116045084,,
32510,2012,11.048473030796805,,
32510,2013,11.210656174557903,,
32510,2014,12.043230708527771,,
32510,2015,11.807323307140617,,
32510,2016,10.263925421239993,,
32510,2017,10.531880828005082,,
32510,2018,11.132058603940166,,
32510,2019,11.062517338270817,,
32510,2020,10.17856888913505,,
32510,2021,10.926335843957567,,
32510,2022,13.303942548739041,,
32510,2023,,,
32510,2024,14.518023521747695,,
35001,2010,10.795942904477918,,
35001,2011,11.580532195180268,,
35001,2012,12.358921783751757,,
35001,2013,12.567396888409478,,
35001,2014,13.047826241830144,,
35001,2015,13.46692331212552,,
35001,2016,12.515707908319532,,
35001,2017,13.462055499197476,,
35001,2018,13.480048324156892,,
35001,2019,13.435309932810895,,
35001,2020,14.134909291789684,,
35001,2021,14.588488775093648,,
35001,2022,14.464183941048098,,
35001,2023,,,
35001,2024,15.644972201021593,,
35005,2010,9.642844210701643,,
35005,2011,9.799620129888373,,
35005,2012,9.350436514768889,,
35005,2013,10.112879560322297,,
35005,2014,11.044533959844395,,
35005,2015,10.89282543704556,,
35005,2016,11.194153287264427,,
35005,2017,12.006047800581621,,
35005,2018,11.610794022910424,,
35005,2019,11.366252942300276,,
35005,2020,11.551704409271931,,
35005,2021,12.237735523753427,,
35005,2022,13.613055285342789,,
35005,2023,,,
35005,2024,13.021976684671184,,
35013,2010,10.809801036498653,,
35013,2011,11.568584226084143,,
35013,2012,12.257636384010983,,
35013,2013,12.44999839073195,,
35013,2014,12.984992611463438,,
35013,2015,13.233155072898395,,
35013,2016,12.309902207513032,,
35013,2017,13.21980614578044,,
35013,2018,13.037314459535423,,
35013,2019,12.840033814702624,,
35013,2020,13.506140138691809,,
35013,2021,14.086093073960303,,
35013,2022,14.058320637180254,,
35013,2023,,,
35013,2024,14.698423970561697,,
35025,2010,7.850801270982143,,
35025,2011,8.012804726596347,,
35025,2012,7.660035425076407,,
35025,2013,8.340910171984032,,
35025,2014,9.442538705584585,,
35025,2015,9.270890627939647,,
35025,2016,9.440811788789777,,
35025,2017,10.40256693474592,,
35025,2018,9.951758634320184,,
35025,2019,9.508803896695191,,
35025,2020,9.681774202882,,
35025,2021,10.641069873759816,,
35025,2022,12.577782150985946,,
35025,2023,,,
35025,2024,11.691078615893547,,
35031,2010,10.67842857654291,,
35031,2011,11.395933121527426,,
35031,2012,12.23952283970535,,
35031,2013,12.387473138477763,,
35031,2014,12.906679249420476,,
35031,2015,13.315936272183446,,
35031,2016,12.405707064430217,,
35031,2017,13.336836900366494,,
35031,2018,13.349997046117743,,
35031,2019,13.304820336569607,,
35031,2020,14.008061434358446,,
35031,2021,14.470025262113282,,
35031,2022,14.371742132128277,,
35031,2023,,,
35031,2024,15.593626289475997,,
35035,2010,10.89510375078721,,
35035,2011,11.633595276700976,,
35035,2012,12.299838962466495,,
35035,2013,12.49162843707218,,
35035,2014,13.039310901177531,,
35035,2015,13.268604786909352,,
35035,2016,12.410308699314163,,
35035,2017,13.304148108355337,,
35035,2018,13.09502998516463,,
35035,2019,12.925585007942036,,
35035,2020,13.6040875155725,,
35035,2021,14.160725326343703,,
35035,2022,14.146362705496811,,
35035,2023,,,
35035,2024,14.721038822758064,,
35049,2010,10.901146040984166,,
35049,2011,11.651648345369235,,
35049,2012,12.45230352113768,,
35049,2013,12.66939218856934,,
35049,2014,13.176691705509093,,
35049,2015,13.581918372121745,,
35049,2016,12.657961920941661,,
35049,2017,13.580638149201345,,
35049,2018,13.567992022126978,,
35049,2019,13.491834918253192,,
35049,2020,14.131897478790513,,
35049,2021,14.582107414622481,,
35049,2022,14.412775861916959,,
35049,2023,,,
35049,2024,15.616029109084122,,
35061,2010,10.866578288985432,,
35061,2011,11.68114542960649,,
35061,2012,12.430750894923223,,
35061,2013,12.633088469397553,,
35061,2014,13.102462434892956,,
35061,2015,13.514035705575,,
35061,2016,12.576377021637995,,
35061,2017,13.517648581205501,,
35061,2018,13.528490915011254,,
35061,2019,13.478970491528553,,
35061,2020,14.134909291789684,,
35061,2021,14.588488775093648,,
35061,2022,14.464183941048098,,
35061,2023,,,
35061,2024,15.644972201021593,,
37001,2010,9.585343132117938,,
37001,2011,9.609650034564917,,
37001,2012,10.369180123368233,,
37001,2013,10.402331325815952,,
37001,2014,10.60467952451146,,
37001,2015,10.824882815750616,,
37001,2016,10.608691698331885,,
37001,2017,10.311590166703088,,
37001,2018,10.596387551579305,,
37001,2019,11.010266399512465,,
37001,2020,10.895740757087223,,
37001,2021,10.858480566767332,,
37001,2022,11.209686696702292,,
37001,2023,,,
37001,2024,14.623937459531708,,
37027,2010,9.133495037292917,,
37027,2011,9.353599973013575,,
37027,2012,10.339063549054877,,
37027,2013,10.298479723292497,,
37027,2014,10.63087323299741,,
37027,2015,10.721903636541276,,
37027,2016,10.505177756805129,,
37027,2017,10.358434179068357,,
37027,2018,10.299651550144441,,
37027,2019,10.484438306228332,,
37027,2020,10.543729426438771,,
37027,2021,10.418287395163627,,
37027,2022,10.599234583654784,,
37027,2023,,,
37027,2024,13.799985055580656,,
37031,2010,10.361964351993766,,
37031,2011,10.130378325210936,,
37031,2012,10.46271738408635,,
37031,2013,10.630758506585567,,
37031,2014,10.563486962595535,,
37031,2015,11.01841981611266,,
37031,2016,10.791779979434782,,
37031,2017,10.400333760129381,,
37031,2018,11.140585619847002,,
37031,2019,11.832425535676299,,
37031,2020,11.534002080150323,,
37031,2021,11.60192258283952,,
37031,2022,12.153503202519989,,
37031,2023,,,
37031,2024,15.447658019320324,,
37035,2010,9.037994630476339,,
37035,2011,9.254796969736763,,
37035,2012,10.258349403063209,,
37035,2013,10.201419262962833,,
37035,2014,10.577184446920135,,
37035,2015,10.660394828703009,,
37035,2016,10.486779009393695,,
37035,2017,10.275876007795002,,
37035,2018,10.219048625107382,,
37035,2019,10.437547032952011,,
37035,2020,10.462296779493395,,
37035,2021,10.341666491224323,,
37035,2022,10.513080306440928,,
37035,2023,,,
37035,2024,13.77317033694625,,
37057,2010,9.058462119941542,,
37057,2011,9.25557731614001,,
37057,2012,10.275678923355402,,
37057,2013,10.219588759351845,,
37057,2014,10.63257987230334,,
37057,2015,10.72024100528186,,
37057,2016,10.53294548714065,,
37057,2017,10.315246046419174,,
37057,2018,10.273540761586357,,
37057,2019,10.484126106341021,,
37057,2020,10.49307493938871,,
37057,2021,10.372030725214064,,
37057,2022,10.503951375053912,,
37057,2023,,,
37057,2024,13.738604175876217,,
37069,2010,10.395490905259166,,
37069,2011,10.177935192979389,,
37069,2012,10.47619875975033,,
37069,2013,10.673356524282063,,
37069,2014,10.59136582540341,,
37069,2015,11.060386301954871,,
37069,2016,10.8305477799111,,
37069,2017,10.44063242109938,,
37069,2018,11.171591260276792,,
37069,2019,11.847399067661948,,
37069,2020,11.557695021606621,,
37069,2021,11.632594037116505,,
37069,2022,12.19974616404322,,
37069,2023,,,
37069,2024,15.462222922282075,,
37135,2010,9.560287648269096,,
37135,2011,9.579822320908162,,
37135,2012,10.34155633588004,,
37135,2013,10.374833690302617,,
37135,2014,10.578277948678823,,
37135,2015,10.800692925125531,,
37135,2016,10.587384553716062,,
37135,2017,10.283040979894741,,
37135,2018,10.567419106339528,,
37135,2019,10.983131351327149,,
37135,2020,10.87110919010447,,
37135,2021,10.836335052409737,,
37135,2022,11.179785989669586,,
37135,2023,,,
37135,2024,14.611866957291525,,
37151,2010,9.579205574313892,,
37151,2011,9.615270750280217,,
37151,2012,10.35834657310091,,
37151,2013,10.391156833390836,,
37151,2014,10.609728906412117,,
37151,2015,10.844386520950685,,
37151,2016,10.641073233554408,,
37151,2017,10.362373186784536,,
37151,2018,10.6335971900364,,
37151,2019,11.038697837166843,,
37151,2020,10.926493305491288,,
37151,2021,10.880554181974249,,
37151,2022,11.197405954700839,,
37151,2023,,,
37151,2024,14.473092105340806,,
37161,2010,9.535332483734184,,
37161,2011,9.577639057617885,,
37161,2012,10.326176527090768,,
37161,2013,10.361148730123146,,
37161,2014,10.559350381075781,,
37161,2015,10.783995348313871,,
37161,2016,10.581102555254265,,
37161,2017,10.282798908495655,,
37161,2018,10.554293966693477,,
37161,2019,10.965379831511108,,
37161,2020,10.854846014153818,,
37161,2021,10.819387733938584,,
37161,2022,11.173038394225799,,
37161,2023,,,
37161,2024,14.571719675192417,,
37163,2010,10.368545885858156,,
37163,2011,10.223302940419748,,
37163,2012,10.549169332968594,,
37163,2013,10.72321781917637,,
37163,2014,10.65397190631987,,
37163,2015,11.099984581819363,,
37163,2016,10.88273845130405,,
37163,2017,10.494730957763537,,
37163,2018,11.163594370118481,,
37163,2019,11.855023603374978,,
37163,2020,11.605986200304933,,
37163,2021,11.665851237545768,,
37163,2022,12.196010733329606,,
37163,2023,,,
37163,2024,15.395577716581188,,
37193,2010,9.137879237792019,,
37193,2011,9.333234865295855,,
37193,2012,10.343182509821432,,
37193,2013,10.304256960943018,,
37193,2014,10.6570406700772,,
37193,2015,10.750485986078123,,
37193,2016,10.527459666565422,,
37193,2017,10.372499488565506,,
37193,2018,10.348925413899293,,
37193,2019,10.532854423818508,,
37193,2020,10.578052764461201,,
37193,2021,10.456180884333794,,
37193,2022,10.612083199153306,,
37193,2023,,,
37193,2024,13.851808832612686,,
39045,2010,10.521773965874843,,
39045,2011,11.144707857213445,,
39045,2012,12.269565840747177,,
39045,2013,13.202190110344896,,
39045,2014,14.011914861286908,,
39045,2015,13.47843516542269,,
39045,2016,13.112699422702912,,
39045,2017,12.483543174875635,,
39045,2018,12.148952835908291,,
39045,2019,11.917631433119459,,
39045,2020,12.288453425442336,,
39045,2021,12.58930042163956,,
39045,2022,14.317629578716414,,
39045,2023,,,
39045,2024,17.461985556979453,,
39049,2010,10.63580498244645,,
39049,2011,11.12591599299708,,
39049,2012,12.095117875503673,,
39049,2013,12.80810459690086,,
39049,2014,13.474353844966402,,
39049,2015,13.23138944349935,,
39049,2016,12.766287436318457,,
39049,2017,12.46197351546612,,
39049,2018,12.207625799249145,,
39049,2019,11.98811017078144,,
39049,2020,12.189781266722418,,
39049,2021,12.607619572685772,,
39049,2022,13.948427058709655,,
39049,2023,,,
39049,2024,17.055027786934772,,
39057,2010,11.644476116292477,,
39057,2011,12.236802828797138,,
39057,2012,12.613591789253839,,
39057,2013,12.406527059112218,,
39057,2014,12.598841495264482,,
39057,2015,12.736821592191772,,
39057,2016,11.9671078579634,,
39057,2017,11.753568264355211,,
39057,2018,11.463368332617868,,
39057,2019,11.333803643486016,,
39057,2020,10.80806957799814,,
39057,2021,10.994049612890457,,
39057,2022,12.352606913762678,,
39057,2023,,,
39057,2024,15.49966163328046,,
39061,2010,12.948171329363552,,
39061,2011,12.18661324888121,,
39061,2012,10.740702731610694,,
39061,2013,11.22713103778966,,
39061,2014,11.448350463296629,,
