fips,county_name,state,year,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age
31161,"Sheridan County, Nebraska",NE,2012,37813.0,17.3,20.3,2.225422336570547,4.3,46.6
31109,"Lancaster County, Nebraska",NE,2012,51810.0,14.3,35.9,341.975091963451,6.1,32.6
31129,"Nuckolls County, Nebraska",NE,2012,33875.0,16.7,12.6,7.80659126670202,3.3,49.3
31007,"Banner County, Nebraska",NE,2012,32292.0,18.0,20.8,1.0428409238659104,3.6,45.2
31063,"Frontier County, Nebraska",NE,2012,51328.0,11.2,19.2,2.763097007995847,3.8,44.8
31055,"Douglas County, Nebraska",NE,2012,53295.0,14.0,36.2,1587.806021316945,6.8,33.6
31147,"Richardson County, Nebraska",NE,2012,38977.0,15.9,15.6,15.14023060990394,7.0,47.7
31089,"Holt County, Nebraska",NE,2012,47768.0,8.7,16.5,4.318526345373502,1.2,45.9
31065,"Furnas County, Nebraska",NE,2012,40759.0,16.1,16.9,6.844362370190731,4.7,47.1
31151,"Saline County, Nebraska",NE,2012,46434.0,15.6,14.9,24.87192127665875,7.0,36.0
31173,"Thurston County, Nebraska",NE,2012,41961.0,25.8,14.8,17.597260051221593,14.9,28.6
31177,"Washington County, Nebraska",NE,2012,65803.0,6.3,29.0,51.80314752652215,2.6,41.0
31031,"Cherry County, Nebraska",NE,2012,45172.0,11.1,21.0,0.9600313545367941,1.1,47.1
31053,"Dodge County, Nebraska",NE,2012,46475.0,11.7,17.5,69.15948263641467,6.4,40.2
31069,"Garden County, Nebraska",NE,2012,40125.0,7.3,19.5,1.179219697835947,6.0,51.4
31123,"Morrill County, Nebraska",NE,2012,42025.0,14.7,20.7,3.506278366058832,6.6,43.1
31127,"Nemaha County, Nebraska",NE,2012,41929.0,9.5,24.6,17.73295988727886,7.6,41.5
31171,"Thomas County, Nebraska",NE,2012,56429.0,7.3,20.0,1.166189759141819,1.7,38.9
31043,"Dakota County, Nebraska",NE,2012,44928.0,16.0,10.4,78.96668634306558,5.2,32.8
31003,"Antelope County, Nebraska",NE,2012,40397.0,12.7,15.8,7.764038560030426,2.8,46.5
31029,"Chase County, Nebraska",NE,2012,43125.0,12.4,14.1,4.431927318180852,4.1,43.7
31035,"Clay County, Nebraska",NE,2012,45711.0,8.7,17.9,11.352655738621571,4.2,43.8
31041,"Custer County, Nebraska",NE,2012,44306.0,8.4,19.6,4.233586504705322,3.2,44.7
31061,"Franklin County, Nebraska",NE,2012,42054.0,12.5,16.7,5.550384150492518,3.9,48.8
31081,"Hamilton County, Nebraska",NE,2012,56809.0,8.5,22.7,16.778882514618804,3.3,42.9
31095,"Jefferson County, Nebraska",NE,2012,43407.0,13.7,12.9,13.280063418792027,7.0,47.0
31101,"Keith County, Nebraska",NE,2012,43662.0,11.3,20.3,7.802257417983997,3.5,48.2
31115,"Loup County, Nebraska",NE,2012,37708.0,23.4,13.5,0.9476133098855234,0.0,47.5
31135,"Perkins County, Nebraska",NE,2012,53299.0,5.6,20.5,3.336303213017356,2.8,45.1
31155,"Saunders County, Nebraska",NE,2012,58785.0,8.3,23.9,27.63416509998291,3.2,41.9
31157,"Scotts Bluff County, Nebraska",NE,2012,43113.0,15.1,20.4,49.80340937361414,6.5,38.7
31103,"Keya Paha County, Nebraska",NE,2012,33472.0,18.6,14.9,0.9598021410572828,0.0,53.7
31105,"Kimball County, Nebraska",NE,2012,43542.0,10.8,17.3,3.9802845131321027,5.3,46.8
31111,"Lincoln County, Nebraska",NE,2012,49382.0,9.6,18.4,14.122473811882347,5.8,38.7
31139,"Pierce County, Nebraska",NE,2012,52096.0,6.0,16.9,12.61406474324421,3.9,41.9
31165,"Sioux County, Nebraska",NE,2012,43558.0,9.2,26.1,0.6106288121963186,3.7,47.5
31021,"Burt County, Nebraska",NE,2012,47786.0,8.3,17.3,13.891770717636385,3.9,47.2
31025,"Cass County, Nebraska",NE,2012,64979.0,5.6,24.3,45.23932128458573,5.6,40.9
31039,"Cuming County, Nebraska",NE,2012,47325.0,11.7,18.1,16.020416390603692,2.5,43.4
31051,"Dixon County, Nebraska",NE,2012,45814.0,10.9,16.3,12.564323370649639,5.1,41.0
31057,"Dundy County, Nebraska",NE,2012,39596.0,8.6,21.6,2.170324831082183,3.0,47.4
31075,"Grant County, Nebraska",NE,2012,40982.0,17.7,18.3,0.7825118889039042,2.7,47.3
31077,"Greeley County, Nebraska",NE,2012,44219.0,12.1,15.2,4.413744206412301,1.6,46.1
31079,"Hall County, Nebraska",NE,2012,48044.0,13.7,16.8,107.39764636980911,5.2,35.6
31085,"Hayes County, Nebraska",NE,2012,47150.0,6.3,17.6,1.4542914921844103,2.6,45.5
31131,"Otoe County, Nebraska",NE,2012,50917.0,12.2,21.2,25.548026196106967,5.1,42.7
31145,"Red Willow County, Nebraska",NE,2012,45206.0,9.6,22.3,15.359704102894536,4.3,42.4
31027,"Cedar County, Nebraska",NE,2012,43718.0,10.6,16.2,11.897428415495432,2.6,44.5
31045,"Dawes County, Nebraska",NE,2012,36974.0,24.0,36.1,6.571225394606524,5.6,34.9
31097,"Johnson County, Nebraska",NE,2012,42689.0,14.3,12.3,13.795120654124842,8.2,43.7
31033,"Cheyenne County, Nebraska",NE,2012,50694.0,12.3,25.3,8.392920448692651,3.8,40.3
31047,"Dawson County, Nebraska",NE,2012,45208.0,13.0,15.3,23.95418233291447,5.8,36.5
31071,"Garfield County, Nebraska",NE,2012,39241.0,13.8,13.3,3.6990848892557917,3.2,49.1
31117,"McPherson County, Nebraska",NE,2012,51563.0,12.9,24.9,0.4050020075530547,2.9,49.0
31125,"Nance County, Nebraska",NE,2012,40714.0,14.1,12.1,8.446596225526383,5.8,44.9
31167,"Stanton County, Nebraska",NE,2012,50962.0,9.3,15.6,14.356606985837496,3.6,39.0
31175,"Valley County, Nebraska",NE,2012,44762.0,14.0,19.2,7.607654828625342,1.1,47.3
31009,"Blaine County, Nebraska",NE,2012,41364.0,19.3,18.9,0.8217354659057171,1.0,41.3
31049,"Deuel County, Nebraska",NE,2012,40093.0,12.7,17.3,4.460601430939113,4.3,49.1
31113,"Logan County, Nebraska",NE,2012,44444.0,7.8,14.8,1.2686219331415214,0.0,50.5
31169,"Thayer County, Nebraska",NE,2012,43077.0,11.0,16.6,9.053566791621574,1.9,48.8
31001,"Adams County, Nebraska",NE,2012,49017.0,12.4,21.2,55.56620756505715,5.4,37.8
31011,"Boone County, Nebraska",NE,2012,44491.0,8.8,14.2,7.971824051807388,3.6,45.7
31149,"Rock County, Nebraska",NE,2012,41619.0,7.4,19.2,1.5273338206255522,1.2,49.4
31163,"Sherman County, Nebraska",NE,2012,43000.0,10.3,14.1,5.536773685038341,3.5,48.6
31093,"Howard County, Nebraska",NE,2012,48293.0,9.5,15.4,11.054944514506323,4.9,43.2
31073,"Gosper County, Nebraska",NE,2012,44241.0,10.8,16.6,4.408988224509173,3.0,45.4
31153,"Sarpy County, Nebraska",NE,2012,69269.0,6.6,35.8,669.5183976547768,5.2,33.0
31015,"Boyd County, Nebraska",NE,2012,38281.0,9.9,15.4,3.750451443229278,1.4,50.8
31059,"Fillmore County, Nebraska",NE,2012,45970.0,8.8,18.5,10.196899044268829,1.8,45.9
31091,"Hooker County, Nebraska",NE,2012,38750.0,12.2,24.8,0.9554051805424594,2.9,47.8
31159,"Seward County, Nebraska",NE,2012,60676.0,6.8,26.8,29.275676810807976,3.8,38.3
31181,"Webster County, Nebraska",NE,2012,39722.0,15.3,16.7,6.562732100335181,4.6,47.5
31023,"Butler County, Nebraska",NE,2012,50569.0,9.3,14.1,14.267566888302646,3.1,44.4
31005,"Arthur County, Nebraska",NE,2012,45769.0,5.1,27.3,0.6851690270040495,2.4,37.4
31067,"Gage County, Nebraska",NE,2012,46164.0,12.0,19.3,26.083402528125188,6.2,43.6
31099,"Kearney County, Nebraska",NE,2012,54485.0,4.9,27.1,12.618088768273854,2.9,41.9
31119,"Madison County, Nebraska",NE,2012,45717.0,14.0,21.0,60.71369943872223,4.2,37.2
31137,"Phelps County, Nebraska",NE,2012,47871.0,10.6,21.1,17.01402397228552,2.4,43.9
31179,"Wayne County, Nebraska",NE,2012,46612.0,15.9,33.8,21.543588400509353,6.6,29.4
31107,"Knox County, Nebraska",NE,2012,41372.0,13.6,17.8,7.801934786001626,3.5,46.6
31121,"Merrick County, Nebraska",NE,2012,49609.0,12.2,15.1,15.964815426703252,6.4,43.3
31133,"Pawnee County, Nebraska",NE,2012,43634.0,14.3,14.2,6.386359682189874,4.9,49.3
31183,"Wheeler County, Nebraska",NE,2012,39602.0,15.3,22.2,1.260468407445978,2.4,47.3
39159,"Union County, Ohio",OH,2013,65086.0,7.8,27.0,122.01945993019254,6.3,37.1
39131,"Pike County, Ohio",OH,2013,42165.0,23.5,12.2,64.92884106095639,18.9,40.1
39125,"Paulding County, Ohio",OH,2013,44861.0,13.7,12.1,46.68435650221523,9.4,40.6
39061,"Hamilton County, Ohio",OH,2013,48593.0,18.0,33.7,1979.4453475149664,9.8,37.2
39049,"Franklin County, Ohio",OH,2013,50877.0,18.1,36.4,2219.7337801009357,8.7,33.6
39101,"Marion County, Ohio",OH,2013,42572.0,18.5,12.4,164.244711569417,10.1,40.2
39157,"Tuscarawas County, Ohio",OH,2013,43739.0,14.6,15.2,163.07683088674614,9.4,40.8
39169,"Wayne County, Ohio",OH,2013,49135.0,12.4,20.0,206.83539147315466,6.8,38.7
39015,"Brown County, Ohio",OH,2013,44341.0,14.1,11.0,91.1135487587403,12.3,40.3
39017,"Butler County, Ohio",OH,2013,56610.0,13.6,27.4,792.3493753804735,9.1,36.2
39067,"Harrison County, Ohio",OH,2013,39002.0,18.4,9.2,39.186639856237775,7.6,44.9
39083,"Knox County, Ohio",OH,2013,49750.0,14.2,21.2,115.9374232871994,7.6,39.3
39089,"Licking County, Ohio",OH,2013,55114.0,12.0,21.9,244.81006759697374,8.2,39.4
39139,"Richland County, Ohio",OH,2013,41835.0,15.7,14.9,249.1524088953147,10.2,41.2
39163,"Vinton County, Ohio",OH,2013,36705.0,20.6,8.5,32.41100009700262,9.4,39.8
39019,"Carroll County, Ohio",OH,2013,43779.0,15.5,11.0,72.70179315378144,8.9,43.7
39063,"Hancock County, Ohio",OH,2013,49589.0,14.0,25.7,141.6063614548534,8.6,38.4
39039,"Defiance County, Ohio",OH,2013,47593.0,13.9,16.5,94.57042167942642,11.1,39.2
39071,"Highland County, Ohio",OH,2013,39091.0,19.5,11.4,78.46005308416082,15.5,39.6
39069,"Henry County, Ohio",OH,2013,49439.0,13.5,13.8,67.70029566596956,9.4,39.8
39081,"Jefferson County, Ohio",OH,2013,40577.0,16.6,14.7,168.88984720330095,8.8,44.1
39133,"Portage County, Ohio",OH,2013,52697.0,16.1,25.1,335.2181450744248,11.1,36.9
39137,"Putnam County, Ohio",OH,2013,61192.0,6.9,19.9,71.16242249411452,4.9,39.4
39013,"Belmont County, Ohio",OH,2013,41534.0,14.6,14.4,131.52875159501397,9.0,43.5
39027,"Clinton County, Ohio",OH,2013,46048.0,16.5,14.5,102.78887581318764,11.9,39.0
39047,"Fayette County, Ohio",OH,2013,37619.0,20.1,13.7,71.12395136344286,11.8,40.4
39127,"Perry County, Ohio",OH,2013,41446.0,19.6,10.2,88.37459000720705,11.6,38.8
39129,"Pickaway County, Ohio",OH,2013,54003.0,13.3,16.1,111.62385181993025,8.2,38.6
39097,"Madison County, Ohio",OH,2013,54956.0,11.0,17.6,92.78596177873571,6.5,39.6
39119,"Muskingum County, Ohio",OH,2013,40524.0,18.1,14.2,129.21904578464094,10.1,39.8
39143,"Sandusky County, Ohio",OH,2013,46140.0,14.3,13.7,148.4864517962209,8.6,41.1
39161,"Van Wert County, Ohio",OH,2013,45355.0,12.5,15.4,70.10876206770133,10.7,41.1
39167,"Washington County, Ohio",OH,2013,42834.0,15.3,16.0,97.47236436942025,9.2,43.0
39011,"Auglaize County, Ohio",OH,2013,52239.0,8.8,17.1,114.36814254536758,7.2,40.2
39037,"Darke County, Ohio",OH,2013,43425.0,13.7,11.9,88.055214662382,10.0,40.7
39123,"Ottawa County, Ohio",OH,2013,53202.0,11.0,20.3,162.43168540737483,6.9,46.7
39065,"Hardin County, Ohio",OH,2013,40415.0,18.1,13.4,67.80143955261171,11.7,35.1
39079,"Jackson County, Ohio",OH,2013,36356.0,24.6,15.2,78.59437082153649,11.5,39.4
39077,"Huron County, Ohio",OH,2013,49404.0,13.5,13.1,120.6517918995293,9.7,38.0
39009,"Athens County, Ohio",OH,2013,33823.0,31.7,28.2,128.68414991541644,12.4,26.8
39001,"Adams County, Ohio",OH,2013,35678.0,22.7,10.6,48.6510742080456,15.4,40.4
39103,"Medina County, Ohio",OH,2013,65951.0,7.4,29.6,411.0777349107147,6.3,40.9
39095,"Lucas County, Ohio",OH,2013,41556.0,20.8,23.4,1293.9619564097354,13.8,37.4
39121,"Noble County, Ohio",OH,2013,38290.0,15.2,9.7,36.78029808146488,11.3,44.4
39147,"Seneca County, Ohio",OH,2013,43764.0,15.5,15.3,102.31096173320316,11.4,39.2
39151,"Stark County, Ohio",OH,2013,45641.0,15.0,21.1,652.4784229876666,10.6,41.5
39031,"Coshocton County, Ohio",OH,2013,41274.0,16.9,12.3,65.35954665702107,10.4,41.3
39041,"Delaware County, Ohio",OH,2013,89757.0,4.9,50.5,401.98624835551186,4.4,37.5
39055,"Geauga County, Ohio",OH,2013,67663.0,8.1,35.9,233.849028605974,6.0,43.5
39073,"Hocking County, Ohio",OH,2013,42089.0,15.9,12.7,69.46260700749261,10.5,41.9
39085,"Lake County, Ohio",OH,2013,56018.0,9.2,24.9,1002.5297683953416,7.8,42.7
39141,"Ross County, Ohio",OH,2013,43264.0,19.7,13.7,112.89297498715838,14.8,39.9
39035,"Cuyahoga County, Ohio",OH,2013,43804.0,18.3,29.7,2783.251059138997,12.1,40.4
39075,"Holmes County, Ohio",OH,2013,45477.0,15.8,8.5,101.37194400537608,6.2,29.9
39109,"Miami County, Ohio",OH,2013,52040.0,13.0,19.7,253.04227825868773,8.9,40.9
39025,"Clermont County, Ohio",OH,2013,60365.0,10.2,25.6,438.43247304224855,7.5,39.0
39045,"Fairfield County, Ohio",OH,2013,58786.0,11.9,26.0,291.6736886976693,8.2,38.7
39111,"Monroe County, Ohio",OH,2013,40573.0,19.0,10.4,32.13794344371471,6.7,45.1
39155,"Trumbull County, Ohio",OH,2013,42880.0,17.4,17.0,337.79592655569235,10.0,43.1
39173,"Wood County, Ohio",OH,2013,52069.0,14.7,29.5,206.3072580619027,10.3,35.1
39005,"Ashland County, Ohio",OH,2013,46548.0,16.3,19.3,125.8525675729987,10.9,39.9
39105,"Meigs County, Ohio",OH,2013,35469.0,21.9,12.2,55.007881851281795,15.9,41.8
39021,"Champaign County, Ohio",OH,2013,49157.0,13.4,17.0,92.9044800682535,11.5,40.3
39057,"Greene County, Ohio",OH,2013,58080.0,13.9,36.0,393.1434208903687,8.5,37.5
39087,"Lawrence County, Ohio",OH,2013,41552.0,18.3,14.9,137.42823554840945,9.1,40.6
39115,"Morgan County, Ohio",OH,2013,37865.0,20.2,10.5,36.040016713653806,10.4,43.6
39175,"Wyandot County, Ohio",OH,2013,44448.0,11.1,12.0,55.500529641490466,8.1,41.4
39043,"Erie County, Ohio",OH,2013,46498.0,13.3,21.0,304.9648212409665,8.8,43.6
39091,"Logan County, Ohio",OH,2013,47542.0,15.9,14.8,99.62355999703385,10.9,40.0
39153,"Summit County, Ohio",OH,2013,49669.0,15.4,29.6,1312.0183724045708,10.3,40.4
39149,"Shelby County, Ohio",OH,2013,50427.0,11.4,14.5,120.9657242932199,8.9,38.4
39171,"Williams County, Ohio",OH,2013,43089.0,13.7,12.8,89.43802595920695,11.9,41.5
39029,"Columbiana County, Ohio",OH,2013,42300.0,16.9,12.6,201.30584282886238,10.8,42.6
39051,"Fulton County, Ohio",OH,2013,52856.0,11.4,16.3,105.07168631165109,9.9,39.6
39053,"Gallia County, Ohio",OH,2013,39226.0,17.7,15.2,66.14579984138213,9.1,40.1
39099,"Mahoning County, Ohio",OH,2013,41058.0,17.6,20.8,576.0386694144179,11.6,43.1
39145,"Scioto County, Ohio",OH,2013,35379.0,23.3,14.2,129.3987494775832,11.7,39.0
39117,"Morrow County, Ohio",OH,2013,51484.0,13.6,14.1,86.01102099307126,9.1,40.6
39135,"Preble County, Ohio",OH,2013,48405.0,12.2,11.3,99.12169456846115,8.6,41.1
39003,"Allen County, Ohio",OH,2013,42823.0,18.6,17.2,263.0637568470606,11.4,38.1
39033,"Crawford County, Ohio",OH,2013,40783.0,16.6,11.8,107.88827883500171,11.5,42.4
39059,"Guernsey County, Ohio",OH,2013,38841.0,20.3,12.9,76.466623520356,11.4,41.3
39107,"Mercer County, Ohio",OH,2013,52535.0,9.4,16.2,88.25011298592055,7.6,39.5
39023,"Clark County, Ohio",OH,2013,43136.0,18.6,17.6,347.11762082458796,11.5,41.0
39093,"Lorain County, Ohio",OH,2013,51816.0,14.6,22.2,615.0822773455975,10.3,40.4
39113,"Montgomery County, Ohio",OH,2013,43401.0,17.7,24.6,1162.7437677603386,11.5,39.1
39165,"Warren County, Ohio",OH,2013,72487.0,6.3,37.9,536.2718501745024,7.8,37.9
39007,"Ashtabula County, Ohio",OH,2013,40516.0,18.7,12.6,143.62589325520213,11.1,41.4
51095,"James City County, Virginia",VA,2013,76960.0,8.7,45.8,479.07208815303096,6.4,45.1
51167,"Russell County, Virginia",VA,2013,33872.0,19.3,10.5,60.495349760519005,7.9,43.3
51173,"Smyth County, Virginia",VA,2013,37239.0,18.4,15.0,70.83776360092149,8.1,43.6
51515,"Bedford city, Virginia",VA,2013,35593.0,18.7,25.0,,6.6,46.5
51678,"Lexington city, Virginia",VA,2013,36505.0,25.2,41.7,2811.5246098439375,3.7,21.6
51031,"Campbell County, Virginia",VA,2013,47162.0,14.7,17.1,109.23337711915772,7.7,41.7
51089,"Henry County, Virginia",VA,2013,34984.0,17.1,11.2,139.79563280859733,13.1,45.0
51099,"King George County, Virginia",VA,2013,81753.0,7.1,31.1,134.45008573273657,7.3,36.3
51103,"Lancaster County, Virginia",VA,2013,49248.0,11.7,28.3,84.78988192579477,8.5,54.5
51105,"Lee County, Virginia",VA,2013,31308.0,26.8,11.7,58.56290395931811,11.2,41.7
51115,"Mathews County, Virginia",VA,2013,55192.0,10.1,27.2,104.0960994517582,5.7,50.6
51147,"Prince Edward County, Virginia",VA,2013,37436.0,19.8,21.9,66.19878495539311,8.4,31.1
51149,"Prince George County, Virginia",VA,2013,63074.0,8.1,17.9,137.41510955672302,10.9,37.3
51165,"Rockingham County, Virginia",VA,2013,52195.0,10.4,23.4,90.47540036409038,5.9,40.6
51169,"Scott County, Virginia",VA,2013,38355.0,18.3,10.9,42.81232562002288,9.5,44.9
51181,"Surry County, Virginia",VA,2013,47292.0,11.5,16.7,24.81457183929679,11.0,45.2
51011,"Appomattox County, Virginia",VA,2013,50167.0,17.7,15.0,45.0416487146345,7.4,42.5
51067,"Franklin County, Virginia",VA,2013,45624.0,14.0,19.1,81.37009310609461,8.3,44.4
51117,"Mecklenburg County, Virginia",VA,2013,36261.0,19.6,13.7,51.612800051174624,9.6,46.4
51121,"Montgomery County, Virginia",VA,2013,45543.0,24.5,42.4,245.34247389794933,6.3,26.8
51015,"Augusta County, Virginia",VA,2013,52027.0,9.5,19.9,76.23615152511597,5.6,43.5
51049,"Cumberland County, Virginia",VA,2013,40557.0,16.3,14.0,33.42476989585644,9.2,42.4
51075,"Goochland County, Virginia",VA,2013,80976.0,5.6,38.0,76.46376791039219,5.6,45.8
51083,"Halifax County, Virginia",VA,2013,34659.0,21.3,15.2,43.94843781145634,9.8,44.9
51113,"Madison County, Virginia",VA,2013,53459.0,13.3,21.8,41.320741771093886,7.2,45.2
51153,"Prince William County, Virginia",VA,2013,98071.0,6.3,38.1,1242.8353258405518,6.4,33.5
51175,"Southampton County, Virginia",VA,2013,46150.0,16.0,13.6,30.78124687080688,6.9,44.8
51025,"Brunswick County, Virginia",VA,2013,36293.0,24.0,12.2,30.411455334720273,11.6,41.4
51033,"Caroline County, Virginia",VA,2013,57218.0,12.7,16.8,54.52980205285543,12.3,38.8
51131,"Northampton County, Virginia",VA,2013,33635.0,24.3,20.2,58.28200574365176,11.3,47.2
51141,"Patrick County, Virginia",VA,2013,34864.0,17.1,10.7,38.192043134542836,10.9,46.9
51163,"Rockbridge County, Virginia",VA,2013,48313.0,12.6,23.2,37.45748420482681,3.4,47.3
51171,"Shenandoah County, Virginia",VA,2013,49625.0,11.7,19.8,83.19572349969198,5.7,43.3
51720,"Norton city, Virginia",VA,2013,39416.0,18.1,20.5,534.7064330613882,8.0,40.1
51790,"Staunton city, Virginia",VA,2013,38501.0,18.0,28.0,1204.2670682730923,7.2,42.3
51065,"Fluvanna County, Virginia",VA,2013,68288.0,7.1,28.8,90.06781207660988,5.0,41.5
51007,"Amelia County, Virginia",VA,2013,52885.0,8.3,14.0,35.77217469608284,7.2,42.9
51750,"Radford city, Virginia",VA,2013,30714.0,37.7,32.1,1726.436544026457,8.6,22.1
51840,"Winchester city, Virginia",VA,2013,44200.0,20.1,28.6,2892.0918089850975,7.2,35.6
51001,"Accomack County, Virginia",VA,2013,39328.0,20.5,17.2,74.0880046826628,6.4,44.8
51045,"Craig County, Virginia",VA,2013,47806.0,8.7,14.6,15.84587531774043,6.0,44.7
51063,"Floyd County, Virginia",VA,2013,44618.0,12.7,16.0,40.351987147008714,8.2,44.5
51071,"Giles County, Virginia",VA,2013,45141.0,13.3,16.6,47.89991713882606,6.7,43.2
51077,"Grayson County, Virginia",VA,2013,30710.0,19.1,10.9,34.80652353520377,8.4,47.5
51135,"Nottoway County, Virginia",VA,2013,36607.0,16.8,12.0,50.45325869143421,13.2,42.4
51157,"Rappahannock County, Virginia",VA,2013,56438.0,10.8,32.4,27.960896790954003,4.2,48.7
51036,"Charles City County, Virginia",VA,2013,48428.0,11.8,13.9,39.39289561019349,8.1,47.4
51047,"Culpeper County, Virginia",VA,2013,64423.0,9.1,22.6,124.81967999957804,6.9,38.1
51053,"Dinwiddie County, Virginia",VA,2013,52027.0,13.2,12.8,55.52247929095073,10.1,40.9
51079,"Greene County, Virginia",VA,2013,59358.0,12.0,24.1,119.123804882428,6.0,40.0
51085,"Hanover County, Virginia",VA,2013,75070.0,5.1,35.5,214.5475230205335,5.3,41.5
51111,"Lunenburg County, Virginia",VA,2013,35237.0,22.6,11.9,29.555246699096596,9.9,44.1
51137,"Orange County, Virginia",VA,2013,60287.0,12.6,22.2,99.49043913708888,9.6,42.7
51595,"Emporia city, Virginia",VA,2013,32155.0,29.0,16.0,836.1819235225956,18.6,42.6
51197,"Wythe County, Virginia",VA,2013,41275.0,14.4,15.0,63.37022028262677,9.8,43.2
51570,"Colonial Heights city, Virginia",VA,2013,50835.0,9.3,20.5,2324.9102274238594,8.3,41.1
51660,"Harrisonburg city, Virginia",VA,2013,38048.0,33.5,35.1,2879.404809965973,7.6,22.9
51021,"Bland County, Virginia",VA,2013,42139.0,16.6,14.7,18.998968267948364,8.1,43.9
51023,"Botetourt County, Virginia",VA,2013,65935.0,7.7,24.9,61.1074571937422,5.5,45.7
51029,"Buckingham County, Virginia",VA,2013,38648.0,23.0,11.9,29.54679162145049,10.8,42.0
51520,"Bristol city, Virginia",VA,2013,32221.0,21.0,19.6,1376.1945458783312,12.7,41.7
51580,"Covington city, Virginia",VA,2013,34319.0,21.3,8.3,1075.1508502468457,5.8,44.3
51830,"Williamsburg city, Virginia",VA,2013,48616.0,19.5,49.8,1631.1255314388004,8.4,24.0
51810,"Virginia Beach city, Virginia",VA,2013,65219.0,7.9,32.9,1806.7406823224624,6.5,34.9
51035,"Carroll County, Virginia",VA,2013,32853.0,18.1,12.8,63.14771750669834,8.3,45.4
51191,"Washington County, Virginia",VA,2013,41897.0,12.1,22.3,97.65624303938218,7.1,43.5
51193,"Westmoreland County, Virginia",VA,2013,49157.0,12.9,14.9,76.45011904450433,10.8,46.8
51139,"Page County, Virginia",VA,2013,42906.0,15.1,11.4,77.33347095841894,11.4,43.5
51155,"Pulaski County, Virginia",VA,2013,44312.0,13.9,16.2,108.70469204818674,9.0,44.3
51510,"Alexandria city, Virginia",VA,2013,85706.0,8.4,61.4,9620.622698359557,5.0,35.7
51590,"Danville city, Virginia",VA,2013,30786.0,27.4,17.2,1004.6498586349511,15.6,42.4
51650,"Hampton city, Virginia",VA,2013,50705.0,14.9,22.5,2661.374633217388,10.7,35.5
51009,"Amherst County, Virginia",VA,2013,44945.0,11.4,17.4,68.03077039931472,7.5,42.8
51017,"Bath County, Virginia",VA,2013,51365.0,16.4,20.2,8.85484181843606,1.6,46.0
51027,"Buchanan County, Virginia",VA,2013,29848.0,25.9,8.3,47.568479121176324,11.4,44.8
51700,"Newport News city, Virginia",VA,2013,51027.0,15.2,23.9,2623.969038542376,9.8,32.5
51179,"Stafford County, Virginia",VA,2013,97110.0,5.1,36.2,489.9054623799707,6.6,34.6
51680,"Lynchburg city, Virginia",VA,2013,38138.0,24.7,31.2,1561.3157464880758,11.7,29.5
51760,"Richmond city, Virginia",VA,2013,40496.0,25.6,34.8,3468.969545264915,11.3,32.6
51690,"Martinsville city, Virginia",VA,2013,28116.0,27.2,16.7,1260.3139832055494,14.0,43.5
51057,"Essex County, Virginia",VA,2013,44885.0,11.1,14.7,43.44531447335186,7.0,44.1
51185,"Tazewell County, Virginia",VA,2013,35693.0,18.3,12.9,86.092472691315,8.6,43.5
51530,"Buena Vista city, Virginia",VA,2013,36591.0,20.6,14.9,1040.5405405405406,7.9,37.6
51685,"Manassas Park city, Virginia",VA,2013,71227.0,7.0,26.0,4985.168094924193,4.5,32.3
51730,"Petersburg city, Virginia",VA,2013,34424.0,26.7,14.9,1422.799295774648,16.6,39.5
51183,"Sussex County, Virginia",VA,2013,39635.0,15.3,10.3,24.492784960406016,6.5,40.7
51600,"Fairfax city, Virginia",VA,2013,97242.0,7.2,51.9,3690.224358974359,5.7,39.4
51683,"Manassas city, Virginia",VA,2013,71036.0,11.7,28.7,3994.4122726810933,7.2,32.4
51770,"Roanoke city, Virginia",VA,2013,38145.0,22.4,23.6,2289.574563157028,8.5,38.2
51800,"Suffolk city, Virginia",VA,2013,66085.0,11.4,26.2,212.55135785148812,8.6,38.1
51037,"Charlotte County, Virginia",VA,2013,33015.0,17.9,15.6,26.253113849054063,7.1,43.8
51041,"Chesterfield County, Virginia",VA,2013,72088.0,6.7,36.3,756.612657199662,7.4,37.9
51081,"Greensville County, Virginia",VA,2013,39697.0,21.6,7.2,40.9108922964363,8.7,41.6
51093,"Isle of Wight County, Virginia",VA,2013,63942.0,12.0,25.5,112.05157039453886,7.7,44.2
51620,"Franklin city, Virginia",VA,2013,31928.0,23.0,20.6,1031.6539809109581,12.3,39.9
51540,"Charlottesville city, Virginia",VA,2013,44601.0,27.5,49.9,4261.883845778429,5.7,28.5
51087,"Henrico County, Virginia",VA,2013,61048.0,10.7,39.7,1332.2520594843265,7.9,37.6
51101,"King William County, Virginia",VA,2013,62670.0,9.5,19.2,58.263663247051944,5.8,39.8
51109,"Louisa County, Virginia",VA,2013,54518.0,10.3,18.8,67.4360212262674,8.2,43.4
51119,"Middlesex County, Virginia",VA,2013,53309.0,9.4,27.4,83.25788383334611,6.6,51.0
51159,"Richmond County, Virginia",VA,2013,47083.0,12.8,12.3,47.73394332508173,10.5,43.7
51177,"Spotsylvania County, Virginia",VA,2013,78345.0,7.6,28.2,309.7042440186143,7.0,36.5
51043,"Clarke County, Virginia",VA,2013,77597.0,6.7,31.3,80.66138814207682,6.3,45.3
51097,"King and Queen County, Virginia",VA,2013,48372.0,9.2,14.1,22.275177773053382,6.1,45.1
