fips,year,unemployment_rate,labor_force
56005,2021,5.3,21922
56005,2022,3.4,22921
56013,2010,7.5,20890
56013,2011,6.9,20955
56013,2012,6.2,21034
56013,2013,5.8,20746
56013,2014,5.2,20333
56013,2015,5.5,20074
56013,2016,7.2,20040
56013,2017,5.7,19414
56013,2018,5.2,18976
56013,2019,4.5,18774
56013,2020,6.3,19009
56013,2021,4.8,18814
56013,2022,3.8,18990
56021,2010,7.2,45971
56021,2011,6.6,46585
56021,2012,5.9,47168
56021,2013,4.8,47889
56021,2014,4.5,48216
56021,2015,3.9,48225
56021,2016,4.2,48803
56021,2017,3.8,48342
56021,2018,3.9,48384
56021,2019,3.5,49387
56021,2020,5.2,50083
56021,2021,4.1,49060
56021,2022,3.4,48401
56025,2010,7.5,39724
56025,2011,6.4,40613
56025,2012,5.2,41901
56025,2013,4.6,42485
56025,2014,4.2,42863
56025,2015,4.8,42482
56025,2016,7.2,41016
56025,2017,5.4,39647
56025,2018,4.6,39431
56025,2019,4.0,40067
56025,2020,7.9,40097
56025,2021,6.1,38746
56025,2022,3.9,38772
56037,2010,7.1,23023
56037,2011,5.6,23578
56037,2012,4.9,23856
56037,2013,4.4,23539
56037,2014,4.2,23026
56037,2015,4.6,22556
56037,2016,6.1,22140
56037,2017,4.7,21620
56037,2018,4.2,21373
56037,2019,4.0,21258
56037,2020,7.5,20501
56037,2021,5.6,19325
56037,2022,3.9,19898
