fips,year,per_capita_income,gdp_thousands
04019,2017,41944.0,42330595.0
04019,2018,43614.0,43891349.0
04019,2019,45477.0,45428473.0
04019,2020,49629.0,45734608.0
04019,2021,53840.0,48454038.0
04019,2022,54802.0,49546263.0
04019,2023,58535.0,51556424.0
04019,2024,60425.0,52752176.0
04021,2010,23901.0,7174757.0
04021,2011,25590.0,7814358.0
04021,2012,26326.0,7900039.0
04021,2013,28015.0,7774586.0
04021,2014,28888.0,7829826.0
04021,2015,30121.0,7760898.0
04021,2016,31534.0,8055535.0
04021,2017,33300.0,8486830.0
04021,2018,35024.0,8942159.0
04021,2019,37329.0,9083288.0
04021,2020,41088.0,9474506.0
04021,2021,44906.0,10064621.0
04021,2022,46908.0,10591907.0
04021,2023,49098.0,11516191.0
04021,2024,50771.0,12744920.0
04025,2010,29237.0,6150727.0
04025,2011,30534.0,6131099.0
04025,2012,31146.0,6045052.0
04025,2013,32357.0,6286978.0
04025,2014,34272.0,6543792.0
04025,2015,35644.0,6551007.0
04025,2016,36834.0,6778705.0
04025,2017,39089.0,7229041.0
04025,2018,40727.0,7345912.0
04025,2019,42739.0,7339475.0
04025,2020,46938.0,7493448.0
04025,2021,50919.0,8204109.0
04025,2022,52023.0,8146124.0
04025,2023,57376.0,8712151.0
04025,2024,60854.0,9153804.0
04027,2010,27794.0,6975181.0
04027,2011,28566.0,6835633.0
04027,2012,28317.0,6377496.0
04027,2013,30044.0,6742205.0
04027,2014,29777.0,6534884.0
04027,2015,31989.0,6925399.0
04027,2016,33075.0,7284916.0
04027,2017,34851.0,7543432.0
04027,2018,35304.0,7522243.0
04027,2019,36950.0,7714421.0
04027,2020,42177.0,7611986.0
04027,2021,44513.0,7864068.0
04027,2022,44828.0,8198536.0
04027,2023,46666.0,8560165.0
04027,2024,47582.0,8887417.0
06001,2010,47624.0,97503433.0
06001,2011,50425.0,99901787.0
06001,2012,52286.0,103075886.0
06001,2013,54120.0,106957044.0
06001,2014,56999.0,111256132.0
06001,2015,61610.0,119277959.0
06001,2016,65209.0,123298691.0
06001,2017,69254.0,130430017.0
06001,2018,74192.0,135481671.0
06001,2019,79984.0,139438051.0
06001,2020,88182.0,136209080.0
06001,2021,98657.0,145824780.0
06001,2022,100110.0,148762514.0
06001,2023,104460.0,147576503.0
06001,2024,111268.0,149073515.0
06013,2010,53630.0,70521397.0
06013,2011,57220.0,61420189.0
06013,2012,61049.0,61886376.0
06013,2013,60376.0,63560918.0
06013,2014,62371.0,68227043.0
06013,2015,67047.0,69109358.0
06013,2016,70257.0,68870149.0
06013,2017,74770.0,71697154.0
06013,2018,78509.0,75806177.0
06013,2019,80354.0,78683211.0
06013,2020,87843.0,71214946.0
06013,2021,94780.0,77298326.0
06013,2022,96617.0,75553609.0
06013,2023,102184.0,76030393.0
06013,2024,108259.0,76853439.0
06019,2010,31181.0,36233066.0
06019,2011,32667.0,36625059.0
06019,2012,33284.0,35489475.0
06019,2013,34420.0,36916197.0
06019,2014,36379.0,38105306.0
06019,2015,38288.0,39852017.0
06019,2016,39065.0,41390488.0
06019,2017,39594.0,42568888.0
06019,2018,40602.0,43779278.0
06019,2019,42636.0,45018790.0
06019,2020,48320.0,44426283.0
06019,2021,52056.0,46040869.0
06019,2022,51116.0,46092506.0
06019,2023,53386.0,47853165.0
06019,2024,57584.0,49888249.0
06085,2010,60861.0,169942756.0
06085,2011,65675.0,185699289.0
06085,2012,71676.0,194880453.0
06085,2013,71578.0,215704205.0
06085,2014,77043.0,231420668.0
06085,2015,83758.0,252061614.0
06085,2016,90091.0,267404250.0
06085,2017,97638.0,280510581.0
06085,2018,106551.0,302411788.0
06085,2019,112573.0,317006327.0
06085,2020,122266.0,337104548.0
06085,2021,145029.0,379796062.0
06085,2022,141894.0,368006717.0
06085,2023,149429.0,376220683.0
06085,2024,157620.0,399159581.0
13015,2010,28542.0,4788049.0
13015,2011,30446.0,4559641.0
13015,2012,31339.0,4193857.0
13015,2013,31440.0,4323814.0
13015,2014,33297.0,4734216.0
13015,2015,34721.0,4522929.0
13015,2016,35876.0,4876276.0
13015,2017,36770.0,4889399.0
13015,2018,38145.0,4983012.0
13015,2019,40218.0,5026691.0
13015,2020,43599.0,5006093.0
13015,2021,47612.0,5283682.0
13015,2022,49283.0,5514455.0
13015,2023,51159.0,6127036.0
13015,2024,53357.0,6649961.0
13097,2010,29134.0,3528971.0
13097,2011,30503.0,3439719.0
13097,2012,30864.0,3549794.0
13097,2013,30983.0,3777712.0
13097,2014,32020.0,3939353.0
13097,2015,32999.0,4042952.0
13097,2016,33833.0,4323291.0
13097,2017,34736.0,4514446.0
13097,2018,35959.0,4665636.0
13097,2019,37223.0,4836701.0
13097,2020,40890.0,4806999.0
13097,2021,43914.0,5237240.0
