fips,year,per_capita_income,gdp_thousands
51953,2015,36592.0,3011788.0
51953,2016,35963.0,3146068.0
51953,2017,37794.0,3422510.0
51953,2018,38925.0,3558468.0
51953,2019,40169.0,3413687.0
51953,2020,43076.0,3347563.0
51953,2021,47104.0,3326975.0
51953,2022,48525.0,3364821.0
51955,2010,30432.0,2450617.0
51955,2011,31339.0,2259730.0
51955,2012,30586.0,1960753.0
51955,2013,29361.0,1879307.0
51955,2014,30067.0,1745924.0
51955,2015,30409.0,1638489.0
51955,2016,30217.0,1574682.0
51955,2017,30882.0,1538821.0
51955,2018,32413.0,1554668.0
51955,2019,33755.0,1452455.0
51955,2020,37142.0,1430818.0
51955,2021,40882.0,1505299.0
51955,2022,42244.0,1654302.0
51958,2010,49017.0,2784178.0
51958,2011,50419.0,2716881.0
51958,2012,51301.0,2628953.0
51958,2013,51436.0,2731260.0
51958,2014,52965.0,2728543.0
51958,2015,53553.0,2752254.0
51958,2016,54873.0,2641357.0
51958,2017,55988.0,2724319.0
51958,2018,57059.0,2825378.0
51958,2019,59052.0,2866973.0
51958,2020,61227.0,2643306.0
51958,2021,66356.0,2826255.0
51958,2022,68183.0,2932989.0
